start	end	text
1483900	1484900	that it will try to retransmit
1484900	1485900	then it will delete
1485900	1487900	you will see mail undeliverable
1487900	1489900	how many of you have seen this?
1489900	1491900	undeliverable mail
1491900	1492900	that's an error message saying
1492900	1493900	he tried
1493900	1494900	he tried
1494900	1495900	and then he gave up
1495900	1496900	so
1496900	1498900	ok
1498900	1499900	ok
1499900	1500900	so
1500900	1501900	mail relay
1501900	1502900	forwards mail
1502900	1503900	to the next
1503900	1504900	hop
1504900	1505900	in principle
1505900	1506900	there could be more
1506900	1507900	most of the time
1507900	1508900	most of the time
1508900	1509900	today
1509900	1510900	you will have
1510900	1511900	at most
1511900	1513900	two mail relays
1513900	1515900	meaning you will have something like this
1515900	1518900	if you are sending mail
1518900	1519900	from
1519900	1520900	a domain
1520900	1522900	to a destination
1522900	1523900	in the same domain
1523900	1524900	you only have one relay
1524900	1526900	because that one relay relay
1526900	1527900	will deliver it right away
1527900	1528900	to the destination
1528900	1529900	does that make sense?
1536900	1537900	so
1537900	1540900	the way that email works
1540900	1541900	is governed by
1541900	1543900	a protocol called SMTP
1543900	1546900	simple mail transfer protocol
1546900	1549900	not extremely simple
1549900	1550900	but not too complicated
1550900	1551900	ok
1551900	1552900	not like TCP
1552900	1554900	but it is a protocol
1554900	1555900	not a packet form
1555900	1556900	right
1556900	1557900	so
1557900	1558900	here you have
1558900	1559900	Bob
1559900	1560900	and Bob is
1560900	1561900	like
1561900	1562900	think of Bob as like
1562900	1563900	somebody writing an app
1563900	1564900	on their iphone
1564900	1565900	a mail app
1565900	1566900	or
1566900	1567900	like me
1567900	1568900	kind of Neanderthal
1568900	1569900	who has an email fronted
1569900	1570900	I run Thunderbird
1570900	1571900	so my email
1571900	1573900	is
1573900	1574900	is done by
1574900	1575900	Thunderbird
1575900	1576900	program
1576900	1577900	on my
1577900	1578900	laptop
1578900	1579900	so
1579900	1580900	I'm that guy
1580900	1581900	and
1581900	1582900	when I click send
1582900	1584900	SMTP
1584900	1585900	governs
1585900	1586900	how my
1586900	1587900	message
1587900	1588900	is transferred
1588900	1589900	to
1589900	1590900	my
1590900	1591900	nearest
1591900	1592900	outgoing
1592900	1593900	server
1593900	1594900	that is configured
1594900	1595900	in my profile
1595900	1596900	it is configured
1596900	1597900	in your profile
1597900	1599900	if you look into your mail app
1599900	1600900	on your iphone
1600900	1601900	or android
1601900	1602900	ok
1602900	1604900	you can actually see
1604900	1605900	what is the
1605900	1606900	address
1606900	1607900	the host name
1607900	1608900	of your outgoing
1608900	1609900	relay
1609900	1610900	this guy
1610900	1611900	this guy
1611900	1612900	here
1612900	1613900	it's
1613900	1614900	it's there
1614900	1615900	and then
1615900	1618900	so if the email goes to some organization
1618900	1619900	where Alice works
1619900	1621900	well that organization has its own
1621900	1623900	server or relay
1623900	1625900	and that
1625900	1626900	transfer
1626900	1627900	between
1627900	1628900	relays
1628900	1629900	or between servers
1629900	1630900	I use server and relay
1630900	1631900	interchangeably
1631900	1633900	is also governed by SMTP
1633900	1634900	ok
1634900	1635900	but it's
1635900	1636900	hop
1636900	1637900	by
1637900	1638900	hop
1638900	1639900	not end to end
1639900	1640900	hop
1640900	1641900	by hop
1641900	1642900	and then here
1642900	1643900	between
1643900	1645900	Alice's mail server
1645900	1646900	and actual recipient
1646900	1648900	there's something called
1648900	1649900	there's several
1649900	1650900	protocols for fetching
1650900	1653900	actually fetching email
1653900	1654900	because
1654900	1655900	what email does
1655900	1656900	is SMTP
1656900	1657900	delivers it
1657900	1658900	to the last pop
1658900	1660900	but not to the client
1660900	1661900	not to the recipient
1661900	1663900	the recipient has to explicitly fetch
1663900	1665900	mail
1665900	1667900	and that's done by
1667900	1668900	several protocols
1668900	1669900	one
1669900	1670900	you know
1670900	1671900	pop three is one
1671900	1672900	and IMAP
1672900	1673900	is another
1673900	1674900	and there might be others
1674900	1675900	as well
1675900	1676900	but these are the two
1676900	1677900	the two most popular
1677900	1678900	pop
1678900	1679900	post office protocol
1679900	1682900	and IMAP
1682900	1683900	stands for
1683900	1684900	internet mail
1684900	1685900	and something
1685900	1687900	agent protocol
1687900	1688900	or something like that
1688900	1690900	but we won't be talking about those
1690900	1691900	those are not very interesting
1691900	1693900	the most interesting part is
1693900	1694900	this
1694900	1695900	this
1698900	1699900	there are two
1699900	1700900	ports
1700900	1701900	and I'm gonna tell you a bit about SMTP
1701900	1702900	because I figured you never heard
1702900	1703900	how it works
1703900	1704900	alright
1704900	1705900	it actually
1705900	1706900	it's a little confusing
1706900	1707900	because it works
1707900	1709900	it works with two different ports
1709900	1711900	remember port socket
1711900	1714900	port
1714900	1715900	port 25
1715900	1717900	is a standard email port
1717900	1720900	it's been around since 1982
1720900	1721900	and
1721900	1722900	right around
1722900	1725900	very soon after IP and TCP were first proposed
1725900	1730900	it is beloved by spammers
1730900	1732900	because it is insecure
1732900	1735900	so the port 25
1735900	1738900	is essentially supporting what's called open relay
1738900	1740900	which I'll tell you about in a minute
1740900	1743900	it is supported by
1743900	1745900	it shouldn't be used
1745900	1748900	by your email front end
1748900	1750900	so your app for example
1750900	1752900	if you look at your email app
1752900	1755900	and the configuration of your email app
1755900	1758900	one of the things it will tell you there
1758900	1760900	is what protocol to use
1760900	1762900	maybe you have
1762900	1763900	you've tried to add an email account
1763900	1764900	to your email app
1764900	1765900	has anybody done this?
1765900	1767900	add an account
1767900	1769900	does it ask you a set of questions?
1769900	1770900	mine does
1770900	1773900	but that's because mine isn't set up in the standard way
1773900	1775900	but in my experience
1775900	1777900	all of them ask you questions
1777900	1778900	yeah
1778900	1779900	like you say
1779900	1780900	what is your username
1780900	1781900	right
1781900	1782900	what is your email provider
1782900	1783900	right
1783900	1784900	what is your username
1784900	1785900	it asks you password
1785900	1786900	right
1786900	1788900	then it asks you also like
1788900	1790900	what protocol
1790900	1792900	and that will give you choices
1792900	1793900	ok
1793900	1794900	so
1794900	1796900	25 is one choice
1796900	1798900	it might not be supported
1798900	1799900	and for good reason
1799900	1801900	because it's not secure
1801900	1803900	ISPs
1803900	1804900	right
1804900	1806900	the cloud hosting provider will often block it
1806900	1808900	what is it actually used for?
1808900	1810900	it is used for
1810900	1814900	this
1814900	1818900	relay to relay
1818900	1820900	server to server
1822900	1823900	originally
1823900	1825900	everybody used port 25
1825900	1827900	for like several decades
1827900	1829900	and then when spam became a problem
1829900	1831900	they introduced port 587
1831900	1833900	and that's the one you're more likely to see
1833900	1835900	587
1835900	1837900	when you configure your email
1837900	1838900	you know
1838900	1839900	even if it's done automatically
1839900	1840900	you can see it
1840900	1841900	in the configuration
1841900	1842900	okay
1842900	1844900	there's an internet rc
1844900	1845900	that's discussed
1845900	1846900	it has
1846900	1847900	what's called
1847900	1848900	a start
1848900	1850900	TLS option
1850900	1852900	it's not
1852900	1853900	it's an option
1853900	1854900	it's not a requirement
1854900	1856900	but when you use that option
1856900	1857900	your email
1857900	1858900	is transferred
1858900	1859900	over a
1859900	1860900	TLS connection
1860900	1863900	and that is primarily
1863900	1865900	for this
1865900	1868900	from your app
1868900	1870900	to the outgoing server
1870900	1871900	or from your front end
1871900	1872900	of your laptop
1872900	1873900	to the outgoing server
1873900	1874900	okay
1874900	1877900	it's a little bit confusing
1877900	1878900	but that's how it works
1878900	1880900	so
1880900	1883900	there are a lot of
1883900	1884900	what's called open relays
1884900	1885900	out there
1885900	1886900	meaning relays
1886900	1887900	that do not require you
1887900	1888900	to have an account
1888900	1889900	to establish a secure connection
1889900	1891900	they exist for various reasons
1891900	1895900	sometimes they exist because
1895900	1896900	you know
1896900	1898900	operators of those relays
1898900	1899900	get money
1899900	1900900	from spammers
1900900	1901900	and other businesses
1901900	1903900	sometimes they exist because
1903900	1904900	people who configure them
1904900	1906900	and set them up
1906900	1907900	believe in
1907900	1909900	freedom of speech
1909900	1911900	they just don't allow
1911900	1913900	anybody to send email
1913900	1914900	through them
1914900	1915900	okay
1915900	1916900	now
1916900	1918900	what does an open relay do
1918900	1920900	or what does a relay in general do
1920900	1922900	it is
1922900	1923900	processing
1923900	1924900	so it receives an email
1924900	1925900	from the previous
1925900	1926900	haha
1926900	1928900	it looks at the header
