start	end	text
1784300	1787300	So, everything was A-OK.
1787300	1788300	Alright?
1788300	1792300	And the server can only decrypt that ticket if he knows KB.
1792300	1793300	Right?
1793300	1796300	Because that ticket, that pink one, was encrypted with KB.
1796300	1800300	Well, then, if the server knows KB, then it must be the right server.
1800300	1802300	So, therefore, it's authenticated.
1802300	1806300	That's kind of the change of logic here.
1806300	1811300	Here's the, sometimes the bird's eye view comes again.
1811300	1812300	Okay?
1812300	1816300	So, here's the high level of Rubio Athenians for the Stallings book.
1816300	1820300	So, it's probably a different terminology but it may help you understand that.
1820300	1826300	So, again, once per user login session, you have the request ticket, granting ticket,
1826300	1829300	which is essentially login with authentication server.
1829300	1836300	You see that all this blob is one machine running two processes or two functions.
1836300	1838300	You get a ticket and a session key.
1838300	1842300	Then, when you want to use a server, you request service granting ticket, service ticket.
1842300	1846300	If successful, you get back a ticket and a session key.
1846300	1851300	And then, when you actually use the service, you request service with that server.
1851300	1857300	And, if it succeeds in authentication, it will return a mutually authentication.
1857300	1858300	Okay?
1858300	1863300	And, in another way, more specific.
1863300	1865300	These are the messages in Kerberos.
1865300	1872300	One day, if you work in the security industry or even for security, doing security function
1872300	1877300	in a non-security company, you might have to deal with this.
1877300	1881300	Because a lot of industry uses Kerberos in one way.
1881300	1882300	Sometimes it's called Kerberos.
1882300	1889300	It's integrated like in Windows Enterprise or some other larger software packages.
1889300	1892300	But, underneath it is Kerberos.
1892300	1897300	So, again, client, server, KDC.
1897300	1899300	First message is called ASRequest.
1899300	1901300	Authentication, service request.
1901300	1903300	That's the login allowed by me.
1903300	1910300	The reply with the TGT is ASReply because it comes from the AS file of the KDC.
1910300	1913300	Next, when you want to use a service called TGSRequest,
1913300	1915300	request from the ticket granting service.
1915300	1918300	The reply, if always good, is TGSReplied.
1918300	1920300	Then, finally, app.
1920300	1925300	Application server request and application server reply.
1925300	1930300	Ad nauseam added to that.
1930300	1939300	And here's the gory detail of what's inside.
1939300	1940300	Okay.
1940300	1944300	Now, the terminology here is a little different because it's formal.
1944300	1945300	Right?
1945300	1946300	Formal from the spec.
1946300	1950300	So, ASRequest, principle C is the name of the user.
1950300	1954300	You can think of it as the client's name.
1954300	1961300	The next one is around, and I'll jump ahead and say that Kerberos works for a single administrative entity.
1961300	1967300	Meaning that you cannot have several organizations living under one Kerberos umbrella.
1967300	1968300	That doesn't work.
1968300	1969300	Each has its own.
1969300	1982300	If you have different companies, different parts of the same company, you may want to have two or different multiple Kerberos installations.
1982300	1984300	I'll say a few words by the way.
1984300	1988300	But this is the, each Kerberos installation is called a round.
1988300	1990300	And you need to specify.
1990300	1992300	Like, Kerberos is reserved.
1992300	1997300	It is, it's a, it's a request to Kerberos, for Kerberos ticket granting ticket.
1997300	2001300	And then the uppercase realm, that's configurable.
2001300	2002300	Right?
2002300	2004300	That's whatever the name of your realm is.
2004300	2014300	IP list is the list for potentially empty of IP addresses for which you are requesting a TGT.
2014300	2017300	Now, the policy may disallow this.
2017300	2018300	And only allow one.
2018300	2021300	But, policy allows it to specify multiple.
2021300	2026300	Say, for example, I'm going to use an IP address of my MacBook and my desktop and my smartphone.
2026300	2027300	Okay.
2027300	2036300	But, if the IP list is empty, that means I want a TGT that's independent of the IP address.
2036300	2037300	I want it to be portable.
2037300	2039300	Again, that might not be allowed.
2039300	2041300	That depends on the installation.
2041300	2042300	Lifetime.
2042300	2045300	I want the ticket for this lifetime.
2045300	2052300	That may not, may or may not agree with the lifetime the, the, the, the, the AS wants to issue a ticket for.
2052300	2053300	Anyway.
2053300	2054300	Okay.
2054300	2055300	That's AS request.
2055300	2056300	AS reply.
2056300	2060300	Let's stick to that, let's stick to that second line.
2060300	2062300	AS reply is the same, the realm.
2062300	2063300	Right?
2063300	2064300	Just echo it.
2064300	2065300	Okay?
2065300	2066300	Timestamp on AS.
2066300	2071300	Lifetime, which cannot be longer than what the user asked for.
2071300	2072300	Can be shorter.
2072300	2074300	So, the user can ask for 24 hours but only got 8 hours.
2074300	2075300	That's okay.
2075300	2076300	Lifetime, and KC, TGS.
2076300	2077300	Right?
2077300	2078300	So, that's the key.
2078300	2079300	Remember, we already talked about it.
2079300	2081300	And all that curly brackets, curly brackets denote encryption.
2081300	2082300	All that is encrypted under KC, which is the client's password or IP.
2082300	2089300	And then, that little seeming little part in yellow is TGT and encrypted for TGS.
2089300	2090300	Notice what's inside that.
2090300	2091300	Okay?
2091300	2092300	It's encrypted, right?
2092300	2093300	So, I only show you the unencrypted part on second line.
2093300	2099300	It has the name of the principle, which is the same, the name of the user, the round,
2099300	2102300	the IP list, the timestamp of the AS, lifetime, and KC, TGS.
2102300	2107300	So, it actually duplicates a lot of the fields you will see on the left side.
2107300	2108300	So, it's encrypted.
2108300	2109300	So, it's encrypted.
2109300	2110300	So, it's encrypted.
2110300	2111300	So, it's encrypted.
2111300	2112300	So, it's encrypted.
2112300	2113300	So, it's encrypted.
2113300	2114300	So, it's encrypted.
2114300	2115300	And the KC, which is encrypted.
2115300	2116300	And the KC, which is the client's password or IP.
2116300	2117300	And then, that little seeming little part in yellow is TGT and encrypted for TGS.
2117300	2118300	Notice what's inside that.
2118300	2119300	Okay?
2119300	2120300	It's encrypted, right?
2120300	2123300	It actually duplicates a lot of the fields you will see online.
2123300	2124300	Great.
2124300	2125300	All right.
2125300	2126300	And TGS request.
2126300	2132300	This is when this client goes to the TGS and says, I want a ticket for the printer.
2132300	2135300	That contains principle V.
2135300	2139300	Principle V is the name, official name of the printer service or whatever service you
2139300	2140300	want access.
2140300	2141300	Lifetime.
2141300	2142300	For how long?
2142300	2147300	Again, cannot be longer than the lifetime of your TGS ticket.
2147300	2149300	And an authenticator, right?
2149300	2152300	You don't come to the door without an authenticator.
2152300	2159300	So, the authenticator one-off-one is an encryption of the principal C, meaning his own name, timestamp,
2159300	2164300	current timestamp on C, the client, and checksides.
2164300	2165300	Okay?
2165300	2168300	It's an authenticated checksides.
2168300	2170300	Very simple checksides.
2170300	2171300	Okay?
2171300	2172300	So, TGS request arrives.
2172300	2173300	It is decrypted and verified.
2173300	2174300	Okay?
2174300	2175300	And when it's successful, everything goes well.
2175300	2176300	The TGS replies with this, with the service ticket.
2176300	2177300	And it contains two parts.
2177300	2178300	Remember?
2178300	2179300	The name of the server.
2179300	2180300	The timestamp.
2180300	2181300	The timestamp.
2181300	2182300	The timestamp.
2182300	2183300	The timestamp.
2183300	2184300	The timestamp.
2184300	2185300	The timestamp.
2185300	2186300	The timestamp.
2186300	2187300	The timestamp.
2187300	2188300	The timestamp.
2188300	2189300	And it contains two parts.
2189300	2190300	Remember?
2190300	2191300	The name of the server.
2191300	2192300	The timestamp.
2192300	2193320	The timestamp.
2193320	2194320	The timestamp.
2194320	2195320	The timestamp.
2195320	2196320	The timestamp.
2196320	2197320	The timestamp.
2197320	2198320	And theuler of the przyst.
2198320	2200320	As for the client.
2200320	2207280	So, this part, this part is decrypted by the client.
2207280	2217280	And then the next part is only decrypted by the server, when the client decides to go to the server.
2217280	2224280	Okay, then these are where the last two messages when the client goes to the printer server and supplies an authenticator
2224280	2229280	and then takes this from here, just per meter, copies it here.
2229280	2237280	Okay? And yeah, this is time sample, 400 plus 1.
2237280	2245280	Any other questions? Any questions at all?
2245280	2258280	It's not as difficult as it might seem. The notation might be a little obscure, but stare at it for a while, and then for a while, everything will be clear.
2258280	2260280	No question. Okay.
2260280	2267280	Now, as I said before, Kerberos isn't made for large networks or administratively heterogeneous environment.
2267280	2275280	So, you want to divide even if you have a large company, even if it is one administration, but you have different geographical locations
2275280	2281280	and just very large installations, like maybe you have one building, but there are really different departments.
2281280	2290280	If you have a product department and a sales department and marketing, maybe you want to separate and have two different Kerberos realms for those.
2290280	2303280	It's just easier to do like that. But every realm has to have a KDC. And every realm has to register its own server and its own users, right?
2303280	2312280	So, now, how do you interoperate? Well, that's done in a kind of very obvious or naive way.
2312280	2321280	And so, one way to think about it is, like, imagine you are at UCI, and we run our Kerberos realm, which we actually do.
2321280	2328280	And then we have, let's say, UC Riverside, about 50 miles away. It's another UC campus. They run their own.
2328280	2337280	So, they'll have ROM at, you know, Kerberos at UCR, and we have Kerberos at UCI. Those are two different realms.
2337280	2342280	But because we are all good UC citizens, we are allowed to access each other's resources.
2342280	2349280	Okay? So, how do we do that? Well, you want to do that, you first need to log in locally, where you are known.
2349280	2360280	Right? So, your UCI, your UCI denizen of sorts, right? You log in here, you get access, and then, you go to the TGT,
2360280	2373280	to TGS, and you ask for a special TGT. For a special ticket. Not a TGT. So, you follow me, you log in, you get the ticket-granting ticket.
