start	end	text
1559760	1565840	like, from a graph. You follow? In link state, everybody actually gets a graph,
1566640	1572560	information about the complete graph, and computes, cranks the, you know, the Dijkstra's protocol,
1572560	1577520	and computes the route to every destination. Here, you don't compute the route. You kind of,
1577520	1585360	like, adjust your tables. So, computationally, that's the claim, it's an argument going on for
1585360	1589440	50 years among networking people and theory people, so which particle is better?
1591760	1599920	Nobody knows, but one claim is that, oh, well, this one is computationally less costly, yeah?
1602240	1606400	And so, finally, like, again, I'm not going to go through the whole example, but, you know,
1606400	1614880	and then 5 says, oh, I'm 5, and sends to his neighbors, and then 6 re-advertises that,
1614880	1620480	and then the 2 learns to get to 5, you have to go for 6, and then, et cetera, et cetera, right? Okay?
1621600	1622400	Enough, right?
1622400	1631440	So, everybody learns like that. So, this slide is, unfortunately, woefully outdated.
1632800	1638240	I don't know, it's like 8 years old, at least. Sorry about that. But nothing is lower than what you see.
1639040	1649920	Numbers are higher. So, BGP routing tables, 125,000 address prefixes, right? Typical BGP routing tables.
1650880	1655520	That's not ASs. I mean, although routing is done at AS level, it's still prefixes, right?
1655520	1661920	And these prefixes map to about 70,000 to 80,000. Map the paths. Why such disparity?
1664320	1670880	Why there are, like, about a magnitude more prefix or IP prefixes than there are paths?
1670880	1690400	Many prefixes live in the same AS, right? So, right, the IP prefixes, you know, at endpoints,
1690400	1699280	right? We don't route to transit domains, right? Why would you, you know, normally, right? You don't
1699280	1706640	communicate. There's no web server in a giant, fast, 500,000 dollar router in the middle of the internet.
1707360	1714720	Right? You don't go to it. You go to the endpoints, yeah? Or CDNs, right? Sort of endpoints.
1714720	1723120	Okay? So, that's one. There are way more destination prefixes than there are paths. So,
1723120	1727600	many of them live in the same place. Like, UCI probably has a bunch of IP prefixes.
1728480	1733440	But anybody who wants to route packets to UCI still uses the same path to get to them.
1735840	1740800	I think that figure is about double. So, there are probably, like, 20,000 BGP routers.
1741360	1746800	But mind you, when I say BGP routers, I mean border routers are all autonomous systems.
1748240	1754480	And every autonomous system, right here, must have at least one if it's a stub autonomous system,
1754480	1758800	meaning it's like the endpoint, right? And at least two if it provides transit services.
1758800	1765120	But usually, if it provides transit services, like NISP is kind of a transit service, like COX
1766320	1769600	or AT&T, they'll have hundreds of BGP routers.
1771680	1777600	Okay. Again, there's probably about 3,000 ASs today. Don't know. You can probably look this up
1777600	1780960	very quickly. Somebody should look up on Google and tell me how many ASs there are today.
1781680	1785600	Definitely more than 2,000. But this information should be available.
1786880	1792320	Some 6,000 or so. That probably did not change very much. But 6,000 organizations own prefixes,
1792320	1799520	meaning they have registered prefixes that are assigned to them. There's parts of the IP address space
1799520	1808080	that is fixed for them. And this is still the case, I believe. I think I recently saw a paper
1808080	1813040	where they confirm that this is still the case. So what does that mean? It means on the internet,
1813040	1819440	things are not as far as you think, in terms of like how many ASs you transit on the way to the
1819440	1829920	destination. So think about it. This says an average route length for internet traffic is less than four.
1829920	1842720	And this is length in terms of AS hops, not in terms of like IP router hops.
1843280	1850480	IP router hops is my favorite number, but in terms of AS hops is less than four. And what it tells you is that
1850480	1858320	there's the AS where the packet starts and AS where the packet ends. That's two.
1860400	1865200	And there's at least one transit usually, right? Unless the two ASs are connected, which is usually
1865200	1872080	not the case. But so there's like three is kind of a given. But then think about the real world,
1872080	1880400	right? You could be connecting to like, I don't know, Solomon Islands, or Madagascar, or somewhere
1880400	1887920	in the North Pole to a US Arctic station. And still, there may be AS paths that are longer, like six or
1887920	1893840	seven, but the average is less than four, which means the average is like source domain, destination
1893840	1896240	domain, and two transits in the middle. Yeah?
1896240	1901920	But that happens to average most of my requests. I'm not going to the North Pole. I'm going probably
1901920	1909200	somewhere within America. Okay, you are within the US. So you're going to
1911760	1913040	Google, right?
1915920	1917600	The route length is probably three.
1919840	1925440	That's my guess. But you can do a tracer route, and from tracer route, not always, but you can often
1925440	1932400	deduce how many AS hubs. Because tracer route might give you a reverse DNS lookup,
1932400	1938240	which might actually give you that, not this VIP address of what hubs your packets are taking,
1938240	1945040	but the actual host name. And so by the host name, you can tell the domain. And the domain often tells
1945040	1954960	you that that's a different AS. Does that make sense? So it has to be that at least three, maybe four,
1954960	1961920	you know? I mean, let's say you go to, I don't know, state of Florida government website, maybe it will
1961920	1969760	be four in that case, you know? Or some small department in the University of Lower East South Dakota
1969760	1974880	somewhere. Yeah. But that's my guess. But it has to be at least three.
1974880	1983440	So, I don't know if it's surprising, most people get surprised by this, that it's such a small number
1983440	1990880	of AS hubs. And 50% of the routes are less than four, and that's, tells you like that's the typical
1990880	1998480	thing, right? Source domain, source AS, one transit, and the destination. 95 of them are less than five,
1998480	2005440	five. Which means you really have to try hard to get, to hop through more than five domains.
2009200	2013920	And mind you, internet includes, I think it also includes like cellular, for example,
2013920	2021440	you're using your phone, right? And you don't have Wi-Fi access, or you're just not using Wi-Fi.
2021440	2027760	But you're still using IP, right? And so you do IP over cellular. So you're still kind of,
2027760	2029200	in fact, a part of the internet.
2033680	2034400	Alright, so,
2036880	2043760	a lot of problems in BGP, not just BGP, but other routing protocols, but BGP has been susceptible to it,
2043760	2048080	is something called black-holing. Black-holing is when a router
2048080	2061840	advertises routes that are too good. Right? And it's like, I have a distance one route to everyone.
2064000	2071360	Okay? And so, what happens? Like bees and honey, right? To use a more polite analogy,
2071360	2082000	everybody starts sending traffic to me. Okay? Which is problematic in two cases, right? First,
2082000	2088000	if this happens accidentally, I get swamped. Clearly, right? Because everybody says, oh,
2088000	2094720	forget all the other routes I have. This guy has route one distance to everybody. Must be amazing.
2094720	2101760	So everybody starts sending traffic to me. There's congestion near me. I get totally, you know,
2101760	2107440	strangled. Nobody can communicate to anybody, right? Because everybody's sending traffic to me
2107440	2114480	that I can't handle. Right? So, big problem. Black-holing, right? But it can also be done
2114480	2120000	maliciously. So it has happened accidentally. It has happened maliciously. When somebody says,
2120880	2127920	I don't like this company over here. This, I don't know, this whistleblower.com. I don't like them.
2129120	2133680	So I'm going to advertise a very low dislike. I'm one hop from whistleblower.com.
2134560	2138880	So essentially, she's like, send me their traffic. Send me their traffic. So I can just discard it.
2141200	2147920	Okay? This has happened as well. Back in prehistory, before you all were born, 97,
2147920	2153840	was already after the birth of the web. That was the day the internet died. I remember it.
2155920	2163920	This Florida ISP de-aggregated its BGP routing tables and basically re-agnetized it. It basically
2163920	2171760	said what I just described. It said, I'm neighbors with everybody. Bam! The internet just crawled
2171760	2179520	first like slow down like within seconds. Okay? So it has best route to everywhere on the internet.
2179520	2184960	And of course, it has to happen in Florida. Right? The most intellectual state in the nation.
2184960	2196000	Also, today, this is not the case, but the original BGP protocol or sort of the virgin BGP protocol,
2196000	2205120	the vanilla one, has no security. Again, designed for a friendly internet, right? So no authentication,
2205120	2212640	no integrity. Right? Today, it still doesn't, but there's something called BGP sec, which is the,
2212640	2218560	like IP sec for BGP basically, kind of like. And it establishes secure tunnels
2220560	2225280	between adjacent BGP routers. So it sends that updates over those secure tunnels.
2226560	2232960	Now, that prevents somebody from injecting packets, right? Or modifying packets between two adjacent
2232960	2239520	routers. But it does not prevent the malicious router from advertising, uh, from advertising valid,
2239520	2246000	uh, sort of, uh, malicious routes because, you know, it's, it's, it has a secure connection.
2246880	2252080	So this, this has happened a number of paths. So this is, uh, just for you to read.
2252080	2264400	This is back in 2003, I think. So YouTube has been around for a long time, right? YouTube actually
2264400	2272160	predates Google, even though Google owns it, uh, today. But, uh, so YouTube was popular already in
2272160	2280080	early 2000. So YouTube advertises, see, this is IP prefix. You know, everyone knows this notation,
2280080	2286720	you know, 22 bits, okay? Um, so it says here on YouTube, you know, and, uh, it's as an AS, right?
2286720	2290960	It's called, you see there it says AS three, three, six, five, six, one, three, six, five, six, one,
2290960	2296640	is the autonomous system ID assigned to YouTube. I think it's still in case today. Yeah.
2296640	2298960	What do you mean by YouTube for names?
2298960	2304320	Google. Well, I think YouTube was there. YouTube was a company.
2304320	2308720	I think it came, like, seven years later. Like 2005, it was YouTube.
2308720	2313920	Wait. 2008. Okay. Do a quick Wikipedia from here.
2313920	2317520	I did. And? Google was 98. YouTube was 2005.
2317520	2322320	Google was 98? Nobody heard of it until, like, 2003 or something.
2322320	2325040	Sure. But even then, YouTube stole them.
2325040	2327440	So it's later? Yeah, a little bit later.
2327440	2330080	But it wasn't part of Google. No, it wasn't right now.
2330080	2331440	Okay. So at least I got one thing right.
2333040	2340000	Okay. Uh, so there's your YouTube advertising to the rest of the of the world that here I am.
2340000	2343440	And here the Pakistani government decided that it doesn't like YouTube.
2343440	2349920	And so a Pakistani ISP, right, telecom, telecom, that is 7557,
2349920	2352720	advertising, see that 24?
2357440	2359280	Right? 2865 and 52.
2359840	2362240	So it basically says, I subsume.
2362480	2365440	This is a, this is, this is saying, I subsume YouTube.
2365440	2371520	So all worldwide YouTube traffic went to Pakistan.
2373280	2373920	For a little bit.
2374800	2376320	They had to manually intervene.
2377920	2379440	And it was a two hour outage.
2379440	2380320	People were incensed.
2380320	2384320	Valuable videos were not watched.
2388320	2391440	There were other incidents that one interesting one was the spammers.
2392400	2397920	So we have a, if we get to it, because we're moving very slow in this class, but steady.
2397920	2400080	If we get to it, there's a lecture on spam.
2400080	2407200	But, you know, spammers hijacked a bunch of, a bunch of, kind of a segment of IP prefixes,
2407200	2412240	allocated to Northrop Grumman, a company you might have heard of, defense company, very large,
2412240	2416000	located here in Southern California, among other places.
2416720	2424000	So it was an unused block of addresses that was allocated to Northrop Grumman since like 20 years
2424000	2426240	before that, okay?
2427120	2431120	They were, God knows what they were supposed to use it for, but it was allocated to them.
2431120	2434880	Now, a bunch of spammers hijacked that.
2436000	2438960	They just used those addresses to send spam.
2440960	2441920	But guess what happened?
2443280	2446880	I don't know if they intended it or not, but one, one important consequence is
2447520	2454880	that because of their, there were already anti-spam measures, the entire block wound up on the, on the, on the, on the, basically blacklist.
2456560	2456880	Okay?
2458400	2465280	So, took two months to actually manually reclaim ownership of those addresses and remove them from the blacklist.
2467120	2472160	Then there was this Malaysian ISP, also that hijacked the prefix of Yahoo.
2472160	2480640	Nobody knows if it was accidental or political, not sure what Malaysia has against Yahoo, I don't think, probably it was accidental.
2483040	2488800	This was more like, more likely to have been political, the Turkish ISP did this in 2004.
2489760	2493520	But similar thing to what the Pakistan ISP did in a previous slide.
2496160	2499280	This is a much more recent, this is only four years ago.
2499280	2502320	Maybe you remember, there was a Facebook outage.
2502320	2511920	And this was, this was accidental, but could have been malicious, but in this case, actually, no, Facebook, basically, itself, didn't do itself.
2511920	2516480	It withdrew routes of, of, of its prefixes from the DNS servers.
2517280	2520720	And basically, nobody could resolve Facebook addresses anymore.
2522400	2526000	Which means, what, like, it's not that Facebook couldn't be accessed.
2526800	2528160	Facebook was up and running.
2529120	2536320	But if you type facebook.com, the DNS would not be able to tell you the IP address.
2537680	2538000	Okay?
2538320	2542880	So if you had cached, and some people did this, I remember there was a discussion on the forums.
2543120	2551200	It's like, if you had actually cached the IP address of Facebook, that you could actually type the IP address in the URL, right?
2551200	2554640	You do know that you can actually substitute the domain name with the IP address.
2555520	2557680	In your, like, type it in, in your URL.
2558480	2559760	Well, if you did that, it would work.
2560320	2562480	But if you type in facebook.com, it wouldn't.
2562480	2566320	Because, basically, Facebook shot itself in the book.
2566320	2569360	But it happened, not because of DNS, it did happen because of BGP.
2571280	2571520	Right?
2571520	2578720	Because BGP, right, withdrew address prefixes for Facebook's DNS servers.
2578720	2585760	And when you resolve facebook.com, you can sell Facebook DNS servers.
2590640	2590960	Okay.
2592320	2592960	Switch over.
2593840	2594880	Domain name service.
2594880	2595680	Nice transition.
2597280	2598640	Designed by a guy from here.
2600400	2603120	Got a PhD around 82, 83.
2603120	2606240	In ICS.
2607840	2610000	And I met him a bunch of times.
2610000	2614800	In fact, I worked in the same organization that he, that he was for a few years.
2615680	2617360	So a guy's name is Paul Macapetrius.
2617360	2619200	He's kind of a serial entrepreneur these days.
2619200	2620960	Not much of a researcher or a scientist.
2620960	2628880	But back in the early 80s, he worked in a place up in Marina del Rey.
2629760	2631680	Called Information Sciences Institute.
2631680	2634000	Which is part of USC School of Engineering.
2634000	2636080	And basically like a research used to be.
2636080	2637440	Today it's just a development shop.
2637440	2639760	But back then it was a research think tank.
2640640	2641920	They did a lot of AI research.
2641920	2646320	They did a lot of like defense optics and electronics research.
2646320	2647520	And they did intern research.
2647520	2649920	So some of the like IP for example.
2649920	2652160	TCP IP were partly developed there.
2652960	2654880	At this USC ISI.
2655600	2660880	So this guy, Paul Macapetrius, he was a staff researcher there.
2660880	2664000	And he, people say he invented DNS.
2664000	2665600	There's no such thing as invented DNS.
2665600	2668320	DNS is a architecture.
2668320	2673360	What he did is that he realized that there was, the internet was growing.
2673360	2675440	Even already then, like in the early 80s.
2676160	2683520	And there needs to be a way to map the human readable host names.
2684160	2689520	Like foob.bar.com into IP addresses like 128, 195, 2.3.
2689520	2691040	Which nobody can remember.
2691040	2691840	Right?
2691840	2693040	Even back then it was a pain.
2693920	2696480	So he's the one that sort of realized it first.
2696480	2699680	And then came up with the first kind of cut implementation.
2699680	2701360	Of what we today call DNS.
2701360	2703440	Now DNS has evolved a lot.
2703440	2705360	It's not like IP.
2705360	2710320	IP kind of remained, IPv4 remained static since 1980 till what?
