start	end	text
679000	685000	is if you don't want to use, let's say, if you're not good at picking things with special symbols
685000	695000	or remembering numbers, the best thing you can do is pick, I would say, three or more languages,
695000	700000	three is a good number, that you do not speak.
700000	701000	Okay?
701000	704000	And other people know you don't speak.
704000	711000	Because if people know you speak a particular foreign language, that helps in the attack, right?
711000	716000	Especially assume that people who will attack you are people who might know something about you.
716000	725000	Like your CV, which is on LinkedIn, might say, I speak Farsi, or I speak Albanian.
725000	727000	Well, that's a leak.
727000	734000	Because if you speak Farsi or Albanian, that is a high chance that you will pick a password from those languages.
734000	735000	Okay?
735000	743000	So what you do is instead pick three languages that you do not speak, but you know a few words.
743000	746000	You don't speak, but you know a few words from each.
746000	749000	Combine the three words, right?
749000	750000	Okay?
750000	752000	And then you have a password.
752000	755000	That makes it a lot harder for crap.
755000	759000	It can still be crap, but it's a lot harder.
759000	760000	Okay.
760000	770000	Well, then, in recent years, most reputable systems started to enforce length limits.
770000	773000	Meaning minimum length for a password, right?
773000	777000	What are the minimum lengths you see out there?
777000	781000	Eight is probably the lower bound, right?
781000	783000	I haven't seen less than eight for passwords.
783000	788000	For pins, it can be six, but eight, sometimes 12, right?
788000	791000	I have not seen more than 12.
791000	794000	Have anybody seen more than 12?
794000	795000	Right.
795000	798000	Have you seen upper limits?
798000	799000	Yes, right?
799000	800000	Upper limits exist.
800000	805000	And, yeah, I think we discussed that already, I think, last time, right?
805000	808000	Okay.
808000	813000	So, let's say most are today between eight and 12, and then what do they do?
813000	816000	They require one upper lower case.
816000	817000	Sorry, let's say, right?
817000	820000	One, I guess they require mixed case, right?
820000	822000	Often, not all.
822000	824000	Most require at least one letter.
824000	826000	Sorry, at least one number.
826000	831000	And if you use all numbers, they require at least one letter, right?
831000	833000	I believe that most people don't do that.
833000	836000	And then one special character, right?
836000	837000	Which is usually for a minute.
837000	842000	It does not often include like dollar sign or pound sign, right?
842000	849000	It will be like comma, exclamation, question mark, something like that, right?
849000	859000	And how effective is that, do you think?
859000	863000	I think people would try to use the minimum number of everything and then pattern that they...
863000	864000	Right.
864000	865000	That is true.
865000	868000	The studies have shown that people will use the minimum.
868000	874000	Studies show that people will use predictable things like, for example, you know, substituting i's with ones.
874000	879000	Substituting o's with zeros.
879000	882000	Which makes it very, very pretty difficult.
882000	887000	Adding one, two, three to the beginning or the end.
887000	891000	Adding usually exclamation points.
891000	896000	The typical thing is add one bang or one exclamation point, right?
896000	897000	Just to satisfy it.
897000	900000	Just to get rid of the annoying checker, right?
900000	901000	And let you...
901000	912000	So, yes, it is effective because it increases the search space, but no, not by a lot.
912000	916000	Also, using special characters is an interesting thing.
916000	926000	Now, how many of you have, let's say, logged in using special characters from keyboards other than American keyboards?
926000	927000	Anyone?
927000	928000	Nobody else?
928000	931000	Non-quality keyboards, like European keyboards.
931000	932000	Or Asian keyboards.
932000	933000	Just one person.
933000	934000	Okay.
934000	935000	Well, I'll raise my hand, too.
935000	936000	So, you know what?
936000	937000	Have you had any difficulties?
937000	938000	Not usually.
938000	939000	I'm kind of using the different...
939000	940000	I use it.
940000	941000	Okay.
941000	954000	Well, one of the things, if you go, let's say, to Europe, is you'll see the keyboards, although
954000	959000	they're kind of laid out, the letters are laid out in the same way, the special symbols aren't.
959000	966000	So, like, add sign, pound sign, they're accessible by a different combination than they are in the U.S.
966000	968000	That makes it a real pain.
968000	969000	Okay?
969000	977000	So, whereas if you constrain your passwords to only letters and numbers, you don't have these issues.
977000	978000	Okay.
978000	980000	Well, then, what about these guys?
980000	983000	Now, we briefly talked about password vaults and managers, right?
983000	985000	But let's consider them a little more seriously.
985000	987000	People do use them.
987000	990000	Some companies actually require the use of this.
990000	991000	Okay?
991000	999000	I'm not going to preach for or against them, but let's consider both sides of these things.
999000	1002000	I mean, it's kind of a cottage industry, too, right?
1002000	1006000	I mean, it's businesses that make money on it.
1006000	1011000	As I mentioned before, when we, I think, briefly touched upon it, they have to provide the same level of security
1011000	1019000	that a certification authority can provide for its CA, except that in this case, remember, the certification authority
1019000	1021000	has to be offline.
1021000	1026000	You can have some physically secure location, blah, blah, blah, blah, blah, right?
1026000	1031000	Not connected to the internet, right?
1031000	1035000	This cannot be offline, right?
1035000	1040000	Because millions of users or thousands of users are using it all the time, right?
1040000	1045000	To retrieve passwords from the vault, right?
1045000	1048000	So the security requirements are harder.
1048000	1051000	Because if something is online, it can be accessed, right?
1051000	1053000	It's reachable.
1053000	1056000	Okay, but the good things are what?
1056000	1063000	So if you use a password manager or password vault, where it's via an app or website, whatever,
1063000	1071000	you can have super strong passwords, random long passwords that you don't have to remember.
1071000	1074000	It will remember them for you, right?
1074000	1077000	Basically, what is the password vault of password manager?
1077000	1090000	It has a small database for you, for your account, that lists all the websites or all the entities you do business with that require passwords.
1090000	1096000	It has your username and it has your password in the clear somewhere, right?
1096000	1106000	Because when you want to access the password manager and essentially to extract the password to enter into some website, it has to give you the password.
1106000	1108000	It cannot give you a hash, right?
1108000	1113000	It has to give you the whole thing.
1113000	1114000	So, hmm.
1114000	1120000	But anyway, it can have really strong passwords that you don't need to remember.
1120000	1124000	It will make sure you don't reuse passwords across sites.
1124000	1129000	Whereas, given freedom to do so, most people will be using passwords, right?
1129000	1131000	Most of you probably do too.
1131000	1134000	I know I have.
1134000	1139000	Because it's just a pain to remember a lot of passwords.
1139000	1145000	So, you go to one place, it's nice and convenient, like a supermarket.
1145000	1151000	You go there to get all your goods, and there's only one strong password to remember.
1151000	1155000	The one that unlocks the vault, right?
1155000	1158000	That's the password to other passwords.
1158000	1164000	So, you could argue that that password could be strong and you should be forced to remember it, but it's only one.
1164000	1168000	As opposed to many, so it's just basic goodness.
1168000	1170000	But let's look at the bad side.
1170000	1177000	The bad side, that becomes like, yeah, a giant pot of honey for bees.
1177000	1180000	Or, there's surely a better analogy somewhere.
1180000	1185000	But, it is an attractive target, right?
1185000	1189000	This is, why do bank robbers rob the banks?
1189000	1192000	Famously, because that's where the money is.
1192000	1194000	Well, why would somebody attack a password load?
1194000	1196000	Because that's where the passwords are.
1196000	1198000	And you can get a lot with those passwords, right?
1198000	1202000	So, there's a lot at stake.
1202000	1205000	Also, there's such a thing as insider attack.
1205000	1213000	Which is people who work for that company, who might go rogue one day, and decide to copy or steal information.
1213000	1215000	And sell it on the black market.
1215000	1216000	Okay?
1216000	1217000	For profit.
1217000	1221000	Then there's just other operational issues.
1221000	1225000	Not too much a security issue, but not strictly.
1225000	1230000	Where this password vault becomes a single point of failure.
1230000	1233000	It's basically a website, right?
1233000	1238000	You go to that website, or you access it by an app on your smartphone.
1238000	1240000	It is an entity, right?
1240000	1242000	That has to be accessed.
1242000	1247000	It isn't something that can be replicated on Akamai CDN.
1247000	1251000	No, it's a physical entity that has to be accessed.
1251000	1260000	And so, if they have software upgrade, like they did last August, if you recall there was an incident.
1260000	1261000	Right?
1261000	1263000	Maybe you do not recall.
1263000	1270000	That became a nightmare, because all the systems over the world, especially airlines, became inoperable.
1270000	1272000	Then you have an outage.
1272000	1276000	Or just somebody presses the wrong button, installs the wrong code, there's an outage.
1276000	1280000	So this password vault is not accessible, because they're performing maintenance.
1280000	1287000	Well, how are you going to get access to all the websites for which that vault knows the passwords, and you don't?
1287000	1289000	Just prove.
1289000	1291000	Denial of service attack.
1291000	1294000	We'll talk about those later in the course.
1294000	1302000	What if it is a massive distributed denial of service attack that essentially makes it impossible to access that password vault site?
1302000	1305000	Even though it's operational, but you can't access it.
1305000	1307000	You're screwed.
1307000	1310000	And then it could be just internet problems, right?
1310000	1320000	If you have an internet problem, meaning a router that is somewhere on the way that an internet router or an internet provider crashes, you can't access it.
1320000	1323000	And that completely gives you no service.
1323000	1326000	So consider those when using the vault.
1326000	1334000	Now, you might say, well, you know, if a smart company that runs one of those vaults wants to make the service ubiquitous, they will replicate things.
1334000	1341000	Tell them, oh, but replicating passwords, that's a touchy-feely subject, right?
1341000	1343000	How do you do that security?
1343000	1347000	And then you have to make sure that all the passwords are updated, right?
1347000	1349000	On all replicas.
1349000	1355000	Then, surely you're all familiar with screen unlocked.
1355000	1357000	How many people use those?
1357000	1358000	Not anymore?
1358000	1360000	Wow, like five years ago.
1360000	1362000	Pretty much more than that.
1362000	1365000	Three quarters of the class would be using it.
1365000	1367000	Anybody used them before?
1367000	1368000	Yeah.
1368000	1369000	Okay.
1369000	1370000	All right.
1370000	1371000	See?
1371000	1372000	When did you start?
1372000	1375000	When you switched to an iPhone or?
1375000	1377000	I think the phone all updated with Face ID.
1377000	1379000	No matter Android or Android.
1379000	1380000	Right, right.
1380000	1387000	So that's what I also, I never used these screen patterns unlocked, but I know people did.
1387000	1394000	At one point, everybody, it seemed to me like everybody was using it.
1394000	1396000	So, yeah, you're right.
1396000	1404000	The face unlock and the fingerprint, to a lesser extent, became a more common way of unlocking, because it required no real effort.
1404000	1405000	Right?
1405000	1410000	But the claim to fame of the screen unlock, right?
1410000	1412000	That pattern was it's easy to remember.
1412000	1422000	Somehow, it felt like, I mean, at least studies at the time showed that it's easier for people to remember the unlock patterns than it is to remember pins.
1422000	1423000	Right?
1423000	1425000	Because phones usually don't take passwords, right?
1425000	1427000	Phones were traditionally unlocked with pins.
1427000	1430000	It's just easier because phones have limited real estate, right?
1430000	1433000	On the screen, just playing a keyboard is awkward.
1433000	1434000	Right?
1434000	1435000	It is awkward.
1435000	1436000	Right?
1436000	1439000	Even for people with tiny fingers.
1439000	1442000	So, cool.
1442000	1443000	Back.
1443000	1449000	Easy to remember, easy to enter, right?
1449000	1453000	Just use your fingertips.
1453000	1456000	They're more intuitive than passwords.
1456000	1458000	That's for sure.
1458000	1460000	And more intuitive than pins.
1460000	1465000	On the other hand, they are specific to a particular phone on a particular screen.
1465000	1466000	Right?
1466000	1469000	Different phones have different screen layouts.
1469000	1475000	Even when they show you a numeric pad, they often show you it in a different way.
1475000	1478000	There was no standardization.
1478000	1483000	So, it was difficult to assure that the same, if you wanted to use the same unlock pattern
1483000	1488000	on multiple devices, you might not be able to do it.
1488000	1491000	Um, then the screen smudges.
1491000	1492000	I think I mentioned it earlier.
1492000	1493000	I did.
1493000	1495000	So, your fingertips have oils on them, normal.
1495000	1496000	Right?
1496000	1497000	It's not sweat or anything.
1497000	1501000	Like, even a dry looking finger will have some oil on them.
1501000	1502000	Right?
1502000	1506000	And, um, it will leave smudges on the screen.
1506000	1512000	Well, besides being annoying, meaning you have to clean the screen, it also leaves residue.
1512000	1515000	And that residue can be used to deduce the thing.
1515000	1520000	If somebody, like, looks at your phone, even without you being there, and just, like,
1520000	1533000	takes a high-dress photo of the screen, they might be able to deduce at least parts of these finger movements that you made to unlock.
1533000	1537000	It also turns out that there's acoustic leakage.
1537000	1542000	Remember I mentioned about acoustic emanations from keyboards when you type in a password?
1542000	1549000	Well, the same, to a lesser extent, but the same is true of, uh, dragging your fingertips across the screen.
1549000	1551000	You make a noise.
1551000	1554000	You might not hear it very well, but there is a noise being made.
1554000	1560000	Because even though the screen is glass, right, there's still friction.
1560000	1563000	And friction makes noise.
1563000	1568000	Um, it is also more susceptible to shoulder surfing.
1568000	1570000	And so the question is why?
1570000	1574000	So think, remember shoulder surfing?
1574000	1579000	I stand kind of behind you and kind of like, oh, look at what you're doing on the screen.
1579000	1584000	And typically against passwords, right?
1584000	1585000	Or pins.
1585000	1590000	But this, the claim is, is more susceptible to shoulder surfing apart.
1590000	1592000	Why do you think?
1592000	1596000	Visual products are easy to remember.
1596000	1600000	You don't even need to look at how he moved the finger.
1600000	1603000	You only need to see how he moved the head.
1603000	1605000	Maybe some people can guess.
1605000	1608000	Yeah, yeah, true.
1608000	1614000	But basically, the main reason what she said is that visual patterns are just easier to memorize.
1614000	1615000	Okay?
1615000	1625000	Now, if you have a camera, like, looking down on somebody's, like, for example, if there's a camera here and it's like looking at all your screens,
1625000	1629000	uh, there's no big difference between pins and unlock patterns.
1629000	1633000	But if it's a human, definitely easier to remember and unlock that.
1633000	1635000	Also, it proudly displays the whole pattern.
1635000	1636000	It does!
1636000	1637000	It does!
1637000	1638000	It does!
1638000	1639000	Which is weird, right?
1639000	1644000	In fact, I always wondered why it doesn't erase the tail.
1644000	1654000	You know how you type a password and it will, like, linger, every character will linger for, like, a second and then it will be replaced by an asterisk or something?
1654000	1659000	So the whole password is not displayed when you type it, obviously.
1659000	1662000	Why even do the same for unlock patterns?
1662000	1664000	It should be, like, a comment, right?
1664000	1666000	Like, erasing its own tail.
1666000	1667000	But they don't.
1667000	1669000	In the end, the entire pattern is visible.
1669000	1670000	True.
1670000	1671000	You had a question.
1671000	1672000	What?
1672000	1681000	Yeah, uh, back in the day, like, 2013, when Android all was, first off, popular, and screen-in-locks were all happening,
1681000	1686000	when you were setting up your phone, you had the option of, like, screen-in-lock, pin, password,
1686000	1689000	and they were all prominently really displayed.
1689000	1690000	Yeah.
1690000	1693000	Nowadays, if you get a new Android, it isn't hidden.
1693000	1695000	Like, you have to actually dig...
1695000	1697000	So you think, you're saying it exists?
1697000	1698000	Oh, it still exists, yeah.
1698000	1699000	Oh, it still exists, yeah.
1699000	1700000	My brother still uses it.
1700000	1702000	You get the new phone number if you want.
1702000	1703000	Okay, but when I asked...
1703000	1704000	What?
1704000	1709000	Must be working for a phone number.
1709000	1712000	But still, right?
1712000	1713000	Nobody's using it today.
1713000	1714000	No, it's hidden.
1714000	1715000	No, no, but all of you, okay?
1715000	1716000	Nobody's using it, right?
1716000	1717000	Okay, interesting.
1717000	1718000	Okay, you had a question.
1718000	1719000	What's up?
1719000	1722000	I was gonna say the tail disappeared in some of them.
1722000	1723000	In some of them it does?
1723000	1725000	Okay, well, hallelujah.
1725000	1726000	Good.
1726000	1729000	That would make more sense.
1729000	1733000	And also, the last but not least, people do tend to pick predictable patterns.
1733000	1735000	That's also been studied.
1735000	1738000	Yeah, you're not gonna pick some kind of a funny curly cue, right?
1738000	1743000	Usually it's kind of like a very predictable rectangular, triangular pattern.
1743000	1747000	All right, so what can we do to strengthen passwords?
1747000	1752000	Well, I mean, passwords themselves, we already kind of reached the limit, right?
1752000	1754000	There's no way...
1754000	1756000	Okay, humans are literate today.
1756000	1757000	We all can...
1757000	1760000	Because we use electronics, even those of us who don't go to...
1760000	1761000	Don't finish high school, right?
1761000	1764000	There are people in the world, lots of people in the world who don't finish high school
1764000	1766000	or get barely elementary school education.
1766000	1767000	They still don't.
1767000	1768000	Numbers, right?
1768000	1769000	They know letters.
1769000	1774000	So literacy is good, reasonably good, better than it was 50 years ago or 100 years ago.
1774000	1778000	But memorization is a problem, right?
1778000	1784000	So already memorizing 12 character passwords or 12 position passwords is difficult, right?
1784000	1788000	Assuming we even mix in special characters, numbers, lowercase, uppercase, et cetera.
1788000	1790000	So we've kind of reached the limit, right?
1790000	1792000	The humans are not going to develop beyond this.
1792000	1796000	And so all of a sudden, the next generation is going to be remembering 20 character passwords.
1796000	1797000	Not going to happen.
1797000	1798000	Okay?
1798000	1799000	So what can we do?
1799000	1801000	Well, we can add biometrics.
1801000	1804000	That's kind of an easy answer, right?
1804000	1806000	Add biometrics.
1806000	1814000	And so, for example, I have fingerprints, ivory scans, dynamic biometrics like keystrokes, right?
1814000	1816000	Voice prints, et cetera.
1816000	1819000	But, and we'll talk about biometrics in more detail.
1819000	1825000	But the biggest problem with biometrics is revocation.
1825000	1834000	Meaning if somebody, you know, if somebody's fingerprints were hijacked or somebody's keyboard patterns can be replicated, right?
1834000	1836000	By a pod.
1836000	1839000	How do you revolve it?
1839000	1840000	Right?
1840000	1841000	How do you stop it?
1841000	1844000	Because biometric is not something that can change, right?
1844000	1847000	You're not going to suddenly change the way you type.
1847000	1848000	You cannot change your DNA.
1848000	1849000	Right?
1849000	1852000	We have genomic-based authentication.
1852000	1853000	You cannot change your irises.
1853000	1857000	Certainly you don't want to change your, you can change your fingerprints, but why?
1857000	1858000	Let him out.
1858000	1859000	I hope there's not a toilet here.
1859000	1873000	Sometimes they put on, do unfortunate things like a bread bowl, there's a staff room with like coffee.
1873000	1878000	And when you're there, it's next to it, on the other side of the wall is a toilet.
1878000	1882000	So, every time somebody flushes, even if it unrolls toilet paper, you hear it, it's like, why?
1882000	1883000	Why did they do this?
1883000	1886000	I mean, it's really not pleasant.
1886000	1894000	So, anyway, so the other possibility, so we'll talk about biometrics, but the other possibility is graphical passwords.
1894000	1896000	Like image-based passwords.
1896000	1897000	Okay?
1897000	1903000	And so, maybe you have to strengthen things, right?
1903000	1907000	So, one example is what's called image recognition.
1907000	1920000	Because the idea is that we humans are kind of better, like this used to be much more true before than it is today, but we are generally better at recognizing images than bots or than computer programs.
1920000	1922000	Right?
1922000	1936000	So, one possibility is to say, okay, let's say the user's password or equivalent of a password is a sequence of images.
1936000	1941000	Or a set, nothing in the sequence, a set of images.
1941000	1947000	And there are many images we can show the user, but the user has to pick the right set.
1947000	1951000	You kind of know what I'm saying?
1951000	1964000	So, instead of memorizing something explicit to enter, you are asked to select a set of images that essentially are your passwords.
1964000	1968000	But you are selecting them from a large set.
1968000	1969000	Okay?
1969000	1971000	A large enough set.
1971000	1972000	Right?
1972000	1982000	And so, the idea is that, you know, yeah, you might think authenticity is similar to showing you a pinpad and you selecting the right digits.
1982000	1983000	But you have to remember those digits.
1983000	1986000	But you have to remember those digits where with images you are recognizing.
1986000	1987000	Right?
1987000	1989000	Rather remember you are recognizing.
1989000	2005000	So, the motivation behind this is that it's difficult to mount dictionary attack on images.
2005000	2006000	Right?
2006000	2014000	Because they don't follow the same pattern as, let's say, human memory does when we're selecting, or human mind does when selecting passwords of him.
2014000	2015000	Okay?
2015000	2024000	Of course, images are not random, but some people like to believe they are.
2024000	2030000	The one problem with images right away, if you use images for authentication, is that you cannot use very simple devices.
2030000	2031000	Right?
2031000	2035000	Something like a smartphone is going to be a challenge.
2035000	2036000	Right?
2036000	2049000	So, this is already not particularly good for, like, limited real estate devices.
2049000	2052000	But for a tablet or a laptop, this is probably okay.
2052000	2053000	Right?
2053000	2060000	So, let's think about, like, how would you use a graphical password on a tablet, laptop, desktop type of device.
2060000	2061000	Alright?
2061000	2071000	Also, we need to think about shoulder surfing, because when somebody picks images, right, those picks are kind of visible, right?
2071000	2072000	Obviously, right?
2072000	2075000	Because they have to, like, click on them or somehow select them.
2075000	2081000	Well, wouldn't displaying images reveal information because you know one of the images you selected at least has to be there?
2081000	2083000	And so, if you just try to log in...
2083000	2084000	Right, right, right.
2084000	2085000	Okay, okay.
2085000	2086000	So, let me give you a general idea.
2086000	2087000	Let me give you a general idea.
2087000	2088000	I mean, we'll go in this video.
2088000	2099000	So, suppose I display to you on your laptop screen 12 images at a time.
2099000	2101000	One of them means something to you.
2101000	2102000	The others don't.
2102000	2104000	You pick one.
2104000	2107000	I display a second screen, 12 images.
2107000	2109000	One of them means something to you.
2109000	2110000	The others don't.
2110000	2111000	Click.
2111000	2115000	I display the third, the fourth.
2115000	2118000	So, that's what we do four times.
2118000	2119000	Right.
2119000	2123000	But if you need to have, like, hundreds of thousands of these images to be secured, then...
2123000	2124000	Well, no, no, no.
2124000	2125000	Not secured.
2125000	2131000	The point is that the equivalent of a password here would be the combination, the exact combination.
2131000	2134000	The one from the first screen, one from the second screen.
2134000	2135000	Okay.
2135000	2136000	So, how many?
2136000	2139000	Well, there is like 12 to the power of four, right?
2139000	2140000	10,000.
2140000	2141000	Combinations.
2141000	2144000	Just repeat it over and over again.
2144000	2145000	Like, remove the...
2145000	2146000	Regenerate the...
2146000	2147000	No, no, no.
2147000	2151000	See, the idea is that there always has to be an image that is...
2151000	2152000	Exactly.
2152000	2153000	Yeah, exactly.
2153000	2154000	Yeah.
2154000	2155000	Which one that repeats?
2155000	2156000	Which one is always there, right?
2156000	2157000	Okay.
2157000	2158000	You're going way ahead.
2158000	2159000	Right.
2159000	2160000	You're getting ahead.
2160000	2161000	Exactly.
2161000	2162000	Exactly.
2162000	2163000	So, now I'm just starting to think, like, paranoia, right?
2163000	2165000	A little bit of suspicion.
2165000	2166000	That's how security people do.
2166000	2168000	But the idea was like this.
2168000	2174000	I'm just telling you this because this is what people try to replace password, replace password.
2174000	2182000	And the moral of the story at the end, which I'm going to jump to anyway, is passwords are here to stay for a reason.
2182000	2188000	Because not for the lack of trying to replace them with something.
2188000	2189000	So, here's an example.
2189000	2190000	It's called past faces.
2190000	2195000	And at one point, it was like a really popular thing.
2195000	2201000	And so, and from this quote, you can see where it's going.
2201000	2208000	It's a beautiful solution, but it's completely wrong.
2208000	2210000	And so, this is like the pitch.
2210000	2216000	The pitch is, you are really good, you humans, you know, are really good at recognizing faces.
2216000	2217000	Right?
2217000	2222000	They really mean something to you.
2222000	2224000	It's really like a decision problem, right?
