start	end	text
262040	271040	Right? An example of that, well, Diffie-Hellman, but it's not truly an encryption scheme, it's more of a key management scheme.
271600	274020	The best known example is RSA, right?
274140	275160	Rivest-Chemeyer Edelman.
281980	289720	Dating back to 1978, the public key as a concept was actually invented in 1974 by a guy who doesn't get enough credit,
289720	295980	partially because he's super weird, even for a computer scientist, his name is Ralph Merkle.
297040	301020	And if you study computer security, you probably come across his name because there's something called Merkle-Hastries,
301620	307640	and if you haven't heard of him, you should know his name, Merkle, M-E-R-K-L-E, Ralph Merkle.
307640	311940	He invented the very first public key method that at least was published, right?
312420	313920	That he doesn't get credit for, for some reason.
313920	323500	Anyway, RSA, how it works, you first, to set up the system, you have to choose two large prime numbers.
324400	330380	By large, I mean, while it says 2048 bits each, probably even 1,000 bits is okay.
331140	335240	So, you pick two large numbers, let's say they are 1,044 bits long.
335240	342380	When you multiply them together, which you should, you get another large integer, which is no longer prime, right,
342440	344600	because it's a multiplication of two prime numbers.
344940	350980	It is a composite number, but it has an interesting property that it can only be factored in one way, right, with two primes.
351780	353760	And prime numbers, as you know, have no factors.
355200	360040	So, you come up with this giant number, which is a product of two large primes.
360440	362480	The large primes must be about the same in length.
362480	372080	They are not the same, same is bad, they are different, but they are about the same length, in terms of, like, digits of bits.
373700	374680	And there is a good reason for that.
375200	378940	So, you compute the product, which is not difficult, just another huge number.
379400	383580	And then you compute another product, which is called Z, which is a P-1 times Q-1.
385320	385720	Okay?
386080	388200	P-1 times U-1.
388200	396240	Notice, if P and Q are prime, there's no way P-1 is prime or Q-1 is prime, right, in fact, you'll know they are even.
398340	398620	Yeah?
399060	399340	Right.
399340	403780	So, that product is not, is not a product of two prime.
404940	405300	All right.
405420	408900	Then, you choose a number E.
409960	411360	That E is very important.
412640	417140	Of course, that E is less than N, making greater than N makes absolutely zero sense.
417140	420420	And it must have no common factors with Z.
422340	428900	But P, but N, Z, must have no common factors with Z.
429580	434120	When two numbers have no common factors, they are called, in mathematics, relatively prime.
434120	438880	Which means, E and Z must be relatively prime for each other.
439680	442600	To be relatively prime, the numbers don't need to be prime.
443360	443600	Right?
444000	444720	Are you following me?
444760	445300	I'm waking up.
445420	445580	Right?
446340	447420	They don't need to be prime.
447600	449720	They just need to have no common factors.
449720	457340	Now, if you choose E to be prime, that helps.
457500	462420	Because then, it obviously has no common factors with Z minus 1, sorry, with Z.
462860	463040	Right?
463960	464540	That's okay.
464660	466640	You can, in fact, choose E to be 3.
468560	470080	If it helps you think about it.
470360	471260	It doesn't have to be large.
471840	472860	Can't be, but it doesn't have to be.
474480	477500	Then, so these 3 and 4 are the crucial steps.
477500	481160	If you've never heard of it, then I see your eyes are not glazing over,
481280	482920	which means some of you have probably never heard of this.
483480	483880	Amazing.
485820	486780	You pick a D.
488640	489660	Another number, D.
489900	490940	But D, you don't pick.
491020	491960	Actually, you compute it.
492240	498480	You compute it that it must be the case that E times D minus 1 is divisible by Z.
500840	502340	So it's not like you actually pick.
502540	502660	Right?
502780	503480	E you pick.
504420	505380	D you compute.
507500	510960	So it must be the case, in other words, so if this doesn't make sense, think of this.
511160	516880	E times D must be 1 mod Z.
522500	523620	Remember the mod operator?
523780	525140	Everybody loves mod operators, right?
525140	533360	So, in other words, they are called inverses of each other mod Z.
535440	541060	Now, there's a whole number theoretic background that goes into this, which, again, the 134 slides
541060	543960	that I thought you should go in excruciating detail.
543960	550840	So, if you really love this stuff, and you really want to understand, go there, okay?
550840	556800	But there's, like, a whole mathematical foundation about why this works and why this is important.
556800	560980	So, okay, at the end, step five, what is your public key?
561060	568020	Your public key is N, modulus, the product of T and Q, and E, that number you pick.
569320	571240	Together, N and E are your public key.
571240	574540	You throw them on your web page, you put them on your canvas, whatever.
575860	577100	You are free to give it away.
579840	583820	But your private key, well, it says N and D, that's actually incorrect.
585240	588260	D, P, and Q are your private key.
588260	591860	Because N is public.
592700	594620	So, if you really want to know, it's D.
594840	597340	That D is the one you're going to use to be the private key.
599820	607680	And the whole trick with the RSA is that it seems, we believe, right?
608800	610480	You're not the mathiest, you understand.
610480	617400	We believe that knowing E, N, and E, it is really, really hard
617400	618860	to compute a D.
621180	622300	We don't have a proof.
623280	625300	We, what I mean, the world, at least.
626500	628560	The math, the mathematicians, the computer scientists.
628640	631840	There is no formal proof that it is computationally difficult.
632960	638140	But there has been no evidence to the contrary.
639040	640660	Proof by hundreds of demons, right?
640820	644880	It's, yes, proof by repetition and trial, repetition and trial.
645240	646720	People like me keep repeating it.
646720	648840	We think it's hard, and we think it's hard.
649220	652800	And other people try, and other people try and break it, and yet they fail.
653400	654920	One day somebody might succeed.
656000	658260	In which case, we're screwed.
659580	660380	At least a little bit.
661200	668120	Because a lot of today's secure communications are sort of based on RSA problem.
668120	670140	Okay?
670140	676040	Any questions?
680120	681000	Just an anecdote.
681400	687540	Until 2002, everybody thought that primality testing, does everybody know what primality
687540	688120	testing means?
688120	691300	I'll give you an integer, tell me if it's primed.
692040	693340	I don't mean like 17.
694300	696940	I mean like a thousand digit integer.
696940	701660	I'll give you a huge integer, and I'll tell you, is it primed?
703200	705060	That problem is called primality testing.
705140	708080	Until 2002, it was believed to be computationally hard.
708080	718400	Well, then in 2002, there was a paper by two very bright Indian students, and a no-good professor.
718540	719940	We just tagged them along.
720500	721460	But the students did the work.
721540	722120	I know it's for a fact.
722120	728740	And they proved, formally, mathematically, that primality testing is, in fact, polynomial.
730380	733900	So, the entire math world was super surprised.
734760	735840	So, these things happen.
737600	739640	That's why we can never be absolutely sure.
741520	742000	Right.
742380	742660	Okay.
742780	743740	So, RSA encryption.
743920	744500	How does it work?
745160	747020	Given modulus N.
747200	748060	N is called the modulus.
748060	748560	Okay?
748560	750340	And that exponent E.
750720	754080	E is called E because it's exponent, and also because it's for encryption.
755360	755520	Right?
755640	755860	E.
757040	758700	And D is for decryption.
758860	758980	Right?
759020	760140	So, that's why we call it D.
760800	765560	To encrypt a message, you simply compute, take a message, raise it to the power E, mod N.
768100	770380	Everybody should know how the mod operator works, right?
770880	773860	So, N to the E, mod N.
774520	775920	The mod part is a crucial one.
775920	782000	If you don't do mod, if you simply take a message and exponentiate to E, first, you'll
782000	782580	have an expansion.
783380	783560	Right?
783640	785420	Because exponentiation expands.
787060	787280	Right?
787780	788560	The message will grow.
788660	790900	And if E is a large number, the message will grow out of bounds.
791060	791860	Way out of bounds.
792820	793520	That's one problem.
793640	794880	The other problem would be insecure.
794880	800080	Because even given a very large number, to take a discrete, sorry, to create a log, not
800080	804000	a discrete one, a log of a number, okay, is easy.
804640	806400	Or take a square root of an number, it's easy.
806640	808140	Take a cube root of a number, it's easy.
808780	809920	And E is public, right?
809920	817120	So, if I give you M to the E, and I say, can you take an E root of that and give me M?
817840	818800	That's not a hard problem.
820000	820680	That's polynomial.
822140	829960	But if I give you M to the E mod N, and ask you to take an E root of that, that's a hard
829960	830260	problem.
830260	832580	So, again, we believe.
835160	836440	So, the magic is here.
837580	837840	Right?
838020	848720	It's difficult, apparently, to take an E root of the cypertext, which is M to the E mod N.
849200	855900	But also, and this is real magic, if you take M to the E mod N, and then raise it to the
855900	857940	power D, you get back M.
857940	860560	Even though E and D are different.
863080	863440	Okay?
866260	867460	There is a reason for this.
868300	871800	So, if you've never, now, to be honest, there's no penalty.
871960	875620	Is anybody here who has not really seen the guts of the public kicker therapy before?
877120	877880	One, two.
878200	878720	Anybody else?
879400	879820	I'm guessing.
880040	880200	Okay.
880740	882960	So, the way you think about public kicker therapy is like this.
883460	884780	This is like what I tell the guts.
884780	889920	Anybody use a U.S. Postal mailbox recently?
890740	891760	Remember those blue boxes?
892260	894580	You touch one inappropriately.
895260	895980	You molest it.
896260	897040	It's a federal offense.
897640	898700	You'll go to federal prison.
899380	899680	But don't.
900160	903160	Now, the interface that the box gives you is what?
903300	903800	A hole.
904060	904860	A slit.
905120	905240	Right?
905240	906340	Open it.
906460	909540	You stick your mail in.
909700	910180	You close it.
910820	913440	Once you throw it in, you can't.
913560	914020	You can't.
914060	914220	Right?
914320	916500	You try to do anything, federal prison.
917540	919540	And if you're not a citizen these days, God knows.
919660	919960	God help.
920600	920720	Yeah.
921080	921520	So.
922300	922780	Bad joke.
922880	923100	I don't know.
923520	924220	Too soon.
924220	928740	So, the thing is, anybody can use a mailbox, right?
930420	933120	You can just come up, open, slide letter in.
933980	936960	To get things out, you need to be a postman with a key.
937540	938480	That's a public decryptor.
939100	940080	Anybody can encrypt.
940980	941180	Right?
941240	942540	The public key interface is public.
943260	945420	But to decrypt, you need to have a private key.
945420	948600	So, this is a trickery with RSA.
950500	951500	Let's look at an example.
951800	952440	You can trust me.
952500	952920	It works.
953180	955620	You can verify in your favorite calculator.
956200	957720	If we pick toy example, right?
957800	958540	P equals Q.
958620	960020	You will never pick such strong numbers.
960120	960360	First one.
960460	960680	Ever.
961280	962440	But this is just a toy example.
962800	965560	If P equals Q, P equals 5, Q equals 7.
965660	966340	These are prime numbers.
966940	970180	P minus 1 times Q minus 1 is 24.
971540	972860	And N is 35.
973820	974580	Still correct?
974640	975120	Of two primes.
975960	977320	We pick E equals 5.
978840	979120	Okay?
980000	981620	I know, silly, but okay.
982460	989540	Then, the inverse of P, mod 24, is 29.
991540	992600	Is that possible?
996760	998180	What's 29 times 5?
1000460	1001180	145.
1001560	1001820	Right?
1001820	1006360	145, mod 24.
1013360	1013840	Mod 24.
1014840	1015400	1.
1015400	1019440	Now, I didn't pick this example.
1019560	1021320	This is from the Kuroza-Kuroza book.
1022760	1024400	Why did I pick 29?
1026320	1028800	I should have picked 5 there instead of 49.
1030560	1030940	Right?
1030940	1033960	Because 49 does not exist.
1035960	1037100	It's greater than 24.
1037100	1040980	So, actually, in this silly example, which I did not come up with, but I should have really
1040980	1043680	corrected it, E and D are the same.
1043680	1046580	It will never happen in real life.
1048580	1053740	So, that's because 29 is actually 5 mod Z.
1053740	1056500	So, let's look at the encryption, let's follow along.
1056500	1063160	Yeah, I want to encrypt the letter I, that's not a 1, that's an M.
1063160	1068620	And so, I is the 12th letter of the alphabet, so actually, what the message is, it's M is 12.
1069000	1071900	So, then, you raise it to the power E, which is 29.
1072900	1073700	Stupid.
1073700	1079380	You get this number, which, actually, mod N is 17.
1080740	1081860	So, that's the Cypher case.
1083380	1083780	17.
1084660	1086980	Then, when you raise it to the D, again, this is stupid.
1087540	1089060	It should be, actually, 5.
1089780	1093940	Raised to the 5, not 29, which, in that case, would be just about as long as that.
1094000	1095440	Not that number, but as long as that.
1095780	1098020	It will be 12, which is that.
1098980	1099320	All right.
1099320	1107900	So, the whole point is, to convince you, to demonstrate that encryption and decryption are inverses of each other.
1108320	1115320	Even though you encrypt with one number and decrypt with another number, you get back the original plaintext.
1116340	1125240	Not only that, but if you first apply the D, meaning that you first decrypt a plaintext,
1125760	1128060	and then encrypt it, the same thing works.
1129320	1131920	Which means that encryption and decryption are commutative.
1133780	1135300	Why is that important?
1136340	1136880	Anybody know?
1139380	1142120	Why would you want to decrypt a message that's not encrypted?
1144600	1145000	No idea?
1145480	1146920	Do you have the same thing in decrypting?
1148980	1149580	Yes.
1150580	1151560	It's true.
1152020	1153920	If you reverse those, yes.
1153920	1163500	But on a more serious note, have you all ever heard of signatures?
1165480	1166380	Digital signatures?
1167500	1176100	Well, a digital signature is computed by taking a plaintext message, signing it with your private key,
1176100	1180360	then releasing the message, then releasing the message, and the signature.
1181880	1186820	Notice in that case, I said releasing the message, not hiding the message.
1188160	1190020	Public key encryption is about hiding.
1191280	1193820	Public key signatures are not about hiding the message.
1193960	1196220	It's to prove that you generated the message.
1196220	1199120	So let's come back to our classroom example.
1199640	1204560	You went to my classroom page, a web page, and a canvas, and obtained my public key.
1205600	1207300	Now you have nothing to tell me.
1207360	1208560	You're not sending me anything.
1208660	1210340	But I have something to tell you.
1210340	1213880	And now what I have to tell you is this class is canceled.
1215400	1215760	Okay?
1216100	1220740	Due to low attendance and poor performance, the class is hereby canceled.
1220880	1222320	Don't come to class next time.
1223420	1226120	The message sounds a little weird, unhinged, bizarre.
1226380	1226620	Okay?
1227540	1228580	Is it really me?
1228900	1234200	Or is it some hacker in Krakistan, you know, hiding in his mom's basement, sending this?
1235100	1239520	Well, you verified my signature on the message.
1240340	1248260	By using my public key to check that the signature was computed with my private key that only I could have known.
1249120	1249700	Make sense?
1250740	1254440	In that case, I'm not hiding the message to you all.
1255200	1258940	You are verifying the origin of the message and its integrity.
1260520	1263740	So that's where decrypting the plaintext, essentially, is useful.
1264180	1264320	Yeah?
1264700	1269060	So in theory, like, you always have had some trust with public key photography,
1269060	1271400	because you have to have some trusted public key release.
1272400	1272660	Ah.
1273460	1273940	Okay.
1274860	1278980	What you're talking about is how do you distribute public keys.
1279280	1279460	Right.
1279960	1280440	Okay.
1281160	1282440	That's the new headache.
1284200	1287660	Symmetric photography has this big headache of how do you distribute secret key.
1287840	1289060	You have to distribute secret.
1289060	1292060	A little bird has to sit on the shelf and tell you.
1292360	1293460	God has to talk to you.
1293460	1293840	I don't know.
1293900	1296560	I have to meet you in physically, meet you, give you something.
1296840	1300560	Our phones have to touch NFCs, right, in order to transmit the secret key.
1301080	1304260	But with public key, the problem is not as bad, right?
1304720	1307940	It's more like, do I trust this is your public key?
1308300	1308480	Right.
1308480	1310860	So, very good question.
1311120	1312360	That is very true.
1312440	1314140	It's called a public key distribution problem.
1314780	1319640	Again, I emphasize, it is not nearly as nasty as the symmetric key distribution problem.
1320620	1324740	Because what we're distributing here is not fundamentally secret, right?
1325320	1328160	What we're distributing here has to be reliable.
1328320	1334380	It has to be like, yes, it has to be my public key, not some other person's public key.
1334380	1337300	So, well, we're coming to that.
1337540	1343940	But to make a shortcut, you have to basically trust the place you give it from.
1344500	1350340	So, of course, if I give it to you personally, yes, it's mine, but then how is this different from symmetric?
1351780	1359240	If you trust the UCI ICS webpage, you go there and say my public key is there, yeah, fine.
1359240	1367340	If you trust Canvas, right, and I post my public key there and you trust that I authenticate it, it all has to be like a chain of trust, right?
1367640	1378400	That if the Canvas authenticated me based on my UCI credentials and blah, blah, blah, and therefore only I could have posted my public key and my Canvas page, et cetera, et cetera.
1379520	1381960	It's only going to be as secure as the weakest link.
1381960	1386180	So, there's no, like, protocol that exists that would not be.
1386360	1388340	Ah, there are.
1389440	1390880	There are protocols.
1392760	1393680	There are.
1395920	1402480	But ultimately, there's no, like, Big Bang, like some elegant description of how all this is done.
1402700	1403760	Think about your browser.
1404320	1411680	What happens when you install your browser on, let's say, you buy a new computer and it comes with some god-awful thing like Safari?
1411960	1417960	I don't know, I don't know, or worse yet before you used to be an Internet Explorer, before you died in that time you got it.
1418500	1425060	And, you know, and then you wanted to install Chrome, or Tor, perhaps, or Brave, I don't know.
1425580	1426600	And what would you do?
1427060	1437760	You went to that, you used a very crappy browser that you got there, right, to go somewhere and, like, download the code that did this game, I didn't try to package it, depending on what's that business.
1437760	1440380	And you had to trust that place.
1441200	1449360	And then, when you install the browser, assuming you're kind of like, okay, I trust that, it came with, like, some called roots of trust.
1450040	1461120	With these kind of, what's called CAs, right, Certification Authority keys that certify all the other keys for all the websites that you deal with using HTTPS or TLS, right?
1461120	1470480	So, you see, now, in operation today, when you use your browser, 99% of the time, you see HTTPS, if you pay attention.
1471220	1477720	And that means you're using TLS with whatever web server you're talking to.
1477720	1486040	But the original connection established, when you first went to that web server, had to have what's called a handshake, and we'll cover that later.
1487300	1490540	And that handshake involved, public key, of that web server.
1491460	1492100	Not of yours.
1492260	1493660	Usually, you are not involved.
1493720	1495320	You don't have a public key like HTTPS.
1495400	1495920	I mean, you can't.
1496040	1496700	It's obscure.
1497280	1498960	Usually, you want to authenticate your web server.
1498960	1509140	You want to go, I'm going to Wells Fargo, and not, you know, .com, and not whatfargo.cn, or .fargo.kr, I don't know, North Korea somewhere, right?
1509480	1511320	So, that's important.
1512100	1519680	And that's all based on the roots of trust that the original browser package came with, so, get that in?
1520080	1520280	Yeah.
1520800	1521020	Yeah.
1522700	1526740	Anyway, so, back to RSA, where does it work?
1526740	1537780	Well, there's lots of number-theoretic results, and I'm going to explore you with, but essentially, the reason, remember, we picked E and D, so they're inverses of each other, mod Z.
1538160	1542640	Well, it turns out, when you do things, you're modular, mod N, right?
1543260	1552660	So, if you say, take X to the Y, you raise X to the power of Y, mod N, in the exponent, things are also modular.
1552660	1556760	But, not mod N, they're mod what's called phi of N, or Z.
1557780	1559520	See, mod V minus 1 times Q minus 1.
1559700	1562320	So, everything gets wrapped around in the exponent.
1562320	1572780	And so, when you take X and raise it to the power of E, and then again raise it to the power of D, the two exponents multiplied, right?
1572980	1573740	E times D.
1574560	1578660	But, we pick them so that E times D, mod E minus 5 times Q minus 1 is 1.
1579840	1580860	And that's the explanation.
1581920	1582200	Right?
1582200	1590120	To use RSA, you don't need to understand this.
1591300	1593660	You just need to see the result, okay, that it works.
1594420	1598580	And it's been working for the last 40 years, almost 40 years.
1598580	1611320	So, this is what I alluded to before, is that you can use the encryption key, then decrypt, you know, using the private key.
1611380	1617300	Or you can first use the private key, and then follow that by decryption, sort of decryption with a public key.
1618280	1622740	But then, when you use RSA for digital signatures, that's exactly what happens.
1622740	1628160	So, yes, I take a message, I apply the private key to the message.
1628900	1632000	I take that result, right?
1632640	1634980	This decryption of the message.
1635620	1639760	And I send it to you, together with the actual plain text of the message.
1640680	1646300	So, now you have a plain text of the message, and decryption of the message with my private key.
1647640	1647920	Yeah?
1648100	1648740	With me so far?
1648740	1652720	Now, then what you do is to verify that it really comes from me.
1654000	1660000	You take the decryption of the message, encrypt it using E.
1661240	1663700	Remember, E reverses D, D reverses E.
1664000	1665140	So, you should get back the message.
1665820	1667040	You compare it to the plain text.
1667160	1667800	Is it the same?
1668500	1670600	If it's the same, only I could have sent it.
1671240	1672800	And it has not been modified.
1673700	1673900	Okay?
1675020	1678040	So, that's the basics of digital signatures.
1678740	1682420	So, and data integrity.
1682700	1688660	So, typically, we need both data integrity and origin authentication.
1689300	1689440	Right?
1689820	1693420	These terms are trivial, right?
1693640	1696620	Integrity means something has not been modified.
1697440	1698740	It has integrity.
1698740	1703580	So, and origin authentication means it comes from a place I think it comes from.
1704780	1708340	Like, if GeneSutic sign it, well, then you know it comes from GeneSutic.
1708420	1708840	I can verify.
1708840	1709320	Okay?
1709320	1719000	So, but what we don't do is we don't use digital signatures on messages.
1719000	1724600	Because messages, files, can be very long.
1725880	1728720	And digital signatures are based on public key cryptography.
1728720	1734640	So, if we're going to exponentiate, and trust me, this is the problem with public key cryptography.
1734800	1740540	Not only, I mean, there are other problems, but one of them is the usage problem is that it's slow.
1740540	1751320	It does not use efficient primitives like XORs and SHIFTS and ORs and ANDs, like the symmetric cypress.
1751460	1753860	It uses large number arithmetic.
1754980	1760680	A large number arithmetic requires all kinds of tricks to be implemented efficiently in software.
1760680	1766860	And so, anything that is in public key world can never match the speed of symmetric cryptography.
1768340	1768740	No way.
1769000	1769440	No chance.
1770540	1772600	It's several orders of magnitude slow.
1773000	1779980	So, using public key cryptography on bulk data is wasteful and senseless.
1780840	1781720	So, we don't do that.
1783040	1789140	So, in particular, when it comes to signing a message, or signing a file, or signing a video, right?
1789140	1797400	Or signing a software distribution, which is, by the way, when you get, you know, your next software update for the operating system, it's signed.
1798480	1803980	And the delay you experience often in, like, a pre-installation is the verification of the signature.
1805420	1810520	So, we don't sign it directly with RSA or anything like that.
1811040	1814340	What we do is compute a hash function over the thing.
1814340	1818800	And a hash function is essentially like an integrity token.
1820100	1821940	And then we sign the hash function.
1823260	1823780	Make sense?
1826480	1827840	Can I ask one question?
1828100	1828280	Yeah.
1828420	1831180	What output should be a fixed length value HM?
1831200	1831540	The who?
1832020	1835780	What output should be a fixed length value HM rather than...
1835780	1837500	Ah, fixed length.
1837620	1844660	Well, because we want to make sure that what we compute is a canonical length, right?
1844740	1852700	If we vary the length, if, like, a very large input produces a larger output, you know, we cannot write standard code, right?
1852700	1853240	It's harder.
1853240	1861620	But it can also be, like, we hash a long value into a short value, like, if we have some...
1861620	1868060	Well, remember, all of this is done because it's not humans who operate on this, right?
1868100	1872220	It's software and no hardware that operates on these hash functions, computes them.
1872220	1881700	So, in the implementation, that would compute variable length output would be much strictly less efficient than that that computes a standard length output.
1882420	1887840	So, if we are not considering efficient, but purely security is a bad...
1887840	1891360	Eh, purely security.
1894860	1898400	Well, for pure security, you may not really need...
1898400	1900120	You can just sign every block.
1900120	1902120	Right?
1902120	1904800	You can just sign every block using publicly crypto.
1904800	1906000	You don't need a hash function.
1906000	1912260	See, the hash function, the beauty of having a hash function is the function acts as a checksum of sort, right?
1912260	1917220	As an integrity protector of the message.
1917220	1924360	It allows you to detect manipulations of the message without having to inspect every block.
1924360	1933920	Because what I think is that, for example, for some encrypto algorithm, for example, RSA, I think they encrypt information with different length, right?
1933920	1934920	Yes.
1934920	1935920	That's not a problem.
1935920	1936920	Yes.
1936920	1937920	That's not a problem.
1937920	1938920	Block site, whether it's a symmetric key, crypto, or public key.
1938920	1940920	But you never want to use public key more than absolutely necessary.
1940920	1941920	Yes.
1941920	1948920	Because it's several orders of magnitude slower.
1948920	1955920	So, when you want to protect integrity of a message or a file of data, and that data is more than one block long, which is whatever the block is in the same order, you want it's much cheaper to compute a hash function.
1955920	1984920	Standard length, standard length, standard size, where standard varies, right?
1984920	1985920	Depending on what's that.
1985920	1988920	20 years ago, 128 bits were okay.
1988920	1989920	Right.
1989920	1990920	Now, at least 256 bits.
1990920	1991920	Okay?
1991920	1993920	And that's a good reason for that.
1993920	2001920	So, you want to agree on the implementation of a hash function that produces a fixed length
2001920	2005920	output regardless of the length of the input, right?
2005920	2009920	Because that facilitates faster, more efficient implementation.
2009920	2013920	And also, the security level remains the same, right?
2013920	2020920	Because what we don't have time to cover is hash functions that are chosen for many reasons.
2020920	2023920	One of them is the length of the output.
2023920	2030920	If the length of the output is too short, then functions become susceptible to something called the birthday paradox.
2030920	2033920	Has anybody heard of the birthday paradox?
2033920	2034920	Some of them have.
2034920	2035920	Okay?
2035920	2047920	Anyway, the common wisdom is the hash function has to be roughly double what an encryption should
2047920	2048920	be for a block cipher.
2048920	2059920	So, for example, today, we're okay using a 128-bit encryption key for a block cipher.
2059920	2067920	But the minimum hash length we use today, I think, should be like 256 or so.
2067920	2068920	Right?
2068920	2071920	And that's one of the reasons is the birthday paradox.
2071920	2074920	Which, if you all like, I could cover.
2074920	2077920	Sounds like a lot of you don't know what it is.
2077920	2086920	But anyway, so it is important to compute the canonical fixed length output regardless of the input.
2086920	2089920	And these three properties are very important.
2089920	2091920	So, that is for convenience.
2091920	2092920	Right?
2092920	2095920	For convenience, it's nice to have a fixed length output.
2095920	2096920	Okay?
2096920	2101920	So, you could also say, well, why not compute a minimum 256 and go from there.
2101920	2103920	And then for a long way, you could.
2103920	2106920	But again, it will not be efficient.
2106920	2113920	But these three important properties must hold for a function to be a cryptographic hash function.
2113920	2118920	So, first of all, it must be one-way.
2118920	2123920	One-wayness means that if I give you an output of a hash function,
2123920	2128920	it must be computationally hard for you to come up with input.
2128920	2130920	Unless I give you the input.
2130920	2131920	Okay?
2131920	2132920	So again, right?
2132920	2140920	Given z, finding x such that h of x is z must be computationally different.
2140920	2141920	Okay?
2141920	2144920	This is also important.
2144920	2146920	They're all equally important.
2146920	2155920	Given x, finding another value, y is a different value, such that they have what's called a collision,
2155920	2157920	a hash function collision.
2157920	2162920	So, finding another value such that h of x equals h of y.
2162920	2167920	That process of finding another y must be computationally hard.
2167920	2168920	Okay?
2168920	2176920	Now, we know for a fact that collisions exist, right?
2176920	2185920	Because a hash function, as we just discussed, takes on arbitrary input and reduces it to a fixed length output.
2185920	2189920	It is impossible not to have collisions, right?
2189920	2191920	A block cipher will not have collisions, right?
2191920	2197920	Because it takes a plaintext and with a given key transforms into a ciphertext.
2197920	2199920	You cannot have collisions.
2199920	2204920	It's impossible for two plaintexts under the same key to produce the same ciphertext.
2204920	2207920	Do you see that?
2207920	2209920	But here, collisions are given.
2209920	2210920	They exist.
2210920	2213920	But finding them must be hard.
2215920	2216920	Okay?
2216920	2218920	And this last one is subtle.
2218920	2221920	And the subtle is different from this.
2221920	2227920	Here, this last third product, this third product, this is called strong collision resistance.
2227920	2229920	This is called weak collision resistance.
2229920	2231920	This is called strong collision resistance.
2231920	2234920	Here, you are not given x.
2234920	2241920	You are said, you are told, find me any two that collide.
2241920	2247920	Any two distinct values that produce the same hash output.
2247920	2250920	That's called strong collision resistance.
2250920	2256920	All today's hash functions that you will come across have all of these properties.
2256920	2259920	Now, are they proven?
2259920	2260920	Formally, mathematically?
2260920	2261920	No.
2261920	2266920	They are beaten to death with testing and evaluation and so on.
2266920	2269920	But they are not formally mathematically proven.
2269920	2271920	That's how the world is.
2271920	2281920	So if you look at something like IP, right, to the IPv4.
2281920	2284920	So IPv4 has what's called header checksum.
2284920	2288920	Have you ever seen it in network class maybe?
2288920	2290920	It's a very trivial checksum, right?
2290920	2296920	It's just like a once complement and once complement of summation of all the words in the header.
2296920	2299920	And so checksums are weak hash.
2299920	2303920	We don't, of course, use the prescriptor guide to cache because they have collisions.
