start	end	text
571980	580980	And the JavaScript will again force a lookup of www.evil.org.
580980	585980	Now, that will not be found in the cache because the TTL already expired, right?
585980	589980	So, this record there that says 222, that's gone.
589980	590980	It expired.
590980	592980	That's why it's very short.
592980	593980	It's a short TTL.
593980	600980	And what's going to come back from evil.org DNS, this evil.org DNS, the same one as ever
600980	606980	on top, is now a different address, 1007.
606980	611980	See the trick?
611980	614980	Very, very clever, right?
614980	622980	And that 1007 points not to evil.org web, but points to an internal sensitive content server.
622980	629980	That should only be accessed from the inside, by the insiders.
629980	630980	Okay.
630980	633980	Now, again, this is Alice, right?
633980	638980	Alice's device, but it's executing malicious code, right?
638980	647980	It says post CGI app, some kind of invoking some sensitive CGI app on the evil.org.
647980	651980	But now evil.org is at 1007.
651980	652980	Okay?
652980	660980	So, the post command, the HTTP post command, goes through the intragut net.
660980	662980	And the response is, that's it.
662980	664980	That's the compromise, right?
664980	666980	Now, this CGI is critical.
666980	668980	What about database query?
668980	669980	Okay?
669980	670980	Whatever.
670980	671980	It could be an embedded SQL query.
671980	672980	Okay?
672980	676980	It comes back here with the results, and it will be sent outside.
676980	677980	Okay?
677980	680980	I don't show you that.
680980	687980	But the reason this attack works is because now the JavaScript, the same origin policy that
687980	699980	it uses, is now satisfying, because the original, sorry, because the evil.org provided this address,
699980	705980	and intergoodnet is associated with this address now.
705980	715980	And therefore, the malicious JavaScript can access 1007 because they have the same origin.
715980	716980	Okay?
716980	721980	The origin is now evil.org, the same origin.
721980	727980	So, the attack succeeds.
727980	732980	Now, how do you solve this problem?
732980	738980	If you know of the attack, and you wanted just a knee-jerk solution, you can say, well,
738980	741980	the problem is due to the short TTL.
741980	744980	Does that really help?
744980	750980	I mean, it solves that attack problem, right?
750980	756980	But what if the attacker just does it over and over?
756980	760980	The same thing just until the attacker might know where the TTL is, right?
760980	769980	Because the attacker can always, so the idea is that not accepting short TTLs, right?
769980	779980	And sort of overriding them with long TTLs, long times, so that this entry with 2, 2, 2, 3, 3, 4, 4, 5 does not expire.
779980	784980	But eventually, it will, right?
784980	788980	So, it's just sort of hedging the attack a little bit.
788980	792980	It's not really solving the problem.
792980	798980	One possibility is to randomize the client port.
798980	801980	This is a general solution, right?
801980	808980	So, you know, when the DNS servers, the DNS lives in a very specific reserved port.
808980	811980	But remember, the clients pick a random port number.
811980	813980	Well, they're supposed to.
813980	818980	So, if you randomize the port number, instead of using always sort of the same,
818980	825980	then that might help the attack, because the attacker has to guess that and transaction ID to reply.
825980	826980	But this doesn't solve this problem.
826980	830980	This solves other attacks we discussed in the last class.
830980	832980	It doesn't solve this problem.
832980	841980	The other possibility is to introduce some kind of a cryptographic or some more fundamental changes to DNS
841980	842980	and add something.
842980	844980	Kind of like with IP, there's IPsec.
844980	848980	With HTTP, there is SSLTLS.
848980	857980	So, there is something called DNSsec that can help with some of this.
857980	859980	Okay, so what is DNSsec?
859980	865980	Basically, it's extensions to the DNS operation and it works in two ways.
865980	870980	There is the public key version and a secret key version.
870980	872980	Or a symmetric key version, excuse me.
872980	879980	And so the goal is to authenticate and check integrity of DNS requests.
879980	882980	Okay, so the idea is that the client issues a query.
882980	887980	Most of the problems occur not on the server side, right?
887980	888980	It's on the client side.
888980	895980	So the client receives a query, sorry, receives a query response that is not corresponding to what he asked.
895980	904980	So, if you have a secure channel between the client and the DNS server, that should presumably solve the problem.
904980	905980	Yes?
905980	914980	Are we assuming the DNS server isn't doing the attack itself?
914980	915980	Right.
915980	916980	Right.
916980	917980	Exactly.
917980	919980	What is this solve?
919980	921980	The DNS server.
921980	922980	Right.
922980	923980	So, remember.
923980	924980	This.
924980	925980	This attack.
925980	926980	Right.
926980	927980	This.
927980	928980	Right.
928980	929980	The race attack.
929980	933980	The race to, or the attacker to guess the right transaction ID.
933980	934980	Here, the randomizing the port number would help.
934980	935980	Right.
935980	936980	It would.
936980	940980	Because if the attacker does not, because we see the attacker is not snooping on all this.
940980	941980	Right.
941980	942980	He's not there.
942980	943980	He's outside.
943980	944980	So, randomizing the port number will help because the attacker would not snooping on all this.
944980	945980	Right.
945980	946980	He's not there.
946980	947980	He's outside.
947980	967980	So, randomizing the port number will help because the attacker would not only have to guess the transaction ID, but would also have to guess the port number.
967980	978980	And if you make it, you know, it's a 32-bit port number, then, sorry, 16-bit port number plus 16-bit transaction ID, that's guessing 32 bits less hard.
978980	979980	Okay.
979980	980980	Much harder.
980980	983980	Much less likely the attacker will win.
983980	994980	And the other problem the DNSSEC will solve is if the DNS server actually replies, it will reply with an authentic reply.
994980	1001980	Meaning it will actually secure the reply, right, and the attacker can no longer spoof it.
1001980	1007980	Because eventually, you see, the DNS server does reply.
1007980	1012980	And only, and if we use DNSSEC, only this reply will be authentic.
1012980	1017980	So, all the other attempts to answer will be discarded because they're not authentic.
1017980	1018980	Okay.
1018980	1019980	So, how does DNSSEC work?
1019980	1020980	Well, it's actually very simple, right?
1020980	1035980	It just basically, you know, in a public key version, it just signs the record, right?
1035980	1038980	So, remember, it replies with the record, right?
1038980	1053980	Now, there is a bit of a debate whether you should sign it on the reply, meaning include the request in the reply, so that you can say this reply is exactly for this request.
1053980	1054980	Okay?
1054980	1065980	Or, you should pre-compute signed replies ahead of time, and that way save real-time computation.
1065980	1066980	You follow me?
1066980	1068980	Because DNS servers are busy, right?
1068980	1069980	They're servers for a reason.
1069980	1072980	They get a lot of queries.
1072980	1091980	So, if you pre-compute signatures on popular DNS records, like for example, if a UCI has a DNS server and it pre-computes everything for like ICS-UCI-EDU or ENG-UCI-EDU, that would be smart, right?
1091980	1099980	Because there will be a lot of queries for those, but it doesn't need to pre-compute answers to all DNS queries for all hosts, right?
1099980	1106980	In the inside UCI, because there's just too many of them, and most of them aren't very, very popular in terms of people going to them.
1106980	1107980	Okay?
1107980	1111980	So, there is a trade-off there, which can be done in advance.
1111980	1118980	The trade-off is that if you don't, if you pre-compute the signed, right?
1118980	1130980	If you have public, or digitally signed replies, that means you cannot one-to-one associate the request with a reply, because multiple requests will result in the same reply.
1130980	1131980	Okay?
1131980	1133980	That raises some issues.
1133980	1135980	Nothing super critical.
1135980	1136980	You know?
1136980	1140980	Now, the other problem is that, how do you distribute public keys?
1140980	1143980	That's basically the fundamental public key distribution problem, right?
1143980	1149980	So, the PKDNS assumes that the DNS servers have a public key hierarchy.
1149980	1150980	PKI.
1150980	1152980	Remember we talked about this earlier on?
1152980	1157980	But that's actually not difficult, because the DNS itself is a hierarchy.
1157980	1158980	Right?
1158980	1166980	With all these roots, and then secondlevel.com.edu.org, and then all the others underneath.
1166980	1169980	So, establishing a hierarchy is actually pretty natural.
1169980	1184980	There is a minor mid-weight version called DNSSEC symmetric key, and basically there it's faster, but it assumes here that there are these pre-established secure channels.
1184980	1185980	Okay?
1185980	1190980	Between parent-child DNS servers.
1190980	1196980	And there's also a secure channel between the client and the first level DNS responder.
1196980	1207980	Now, there's also something called DNS over HTTP, network of HTTPS, it's called D-O-H, which essentially makes DNS clear to go over TLS SSL.
1207980	1215980	And if you dig into your browser, or your network setting, you might be able to find an option for that.
1215980	1220980	It's probably unclear, but you can force your browser to always use that.
1220980	1226980	But the idea is basically that all the messages are encrypted and mapped.
1226980	1229980	And mapped is the integrity message authentication code.
1229980	1235980	So, the encryption in the MAC are done with different keys, kind of like in itself derived from the same master key.
1235980	1241980	And yeah, and each message has a nonce, so there's no replaying, etc.
1241980	1247980	And the idea is that each DNS must share a symmetric master key with its family.
1247980	1252980	If you want to know more about it, here's an in-depth presentation.
1252980	1254980	Any questions about DNS?
1254980	1266980	I did not tell you about all possible attacks, because just DNS security by itself is probably like a half a quarter, five week course in and of itself.
1266980	1272980	This is, again, like everything in this course, kind of an appetizer.
1272980	1275980	No rushes?
1275980	1276980	Okay.
1276980	1279980	Well, that is the end of the net attacks.
1279980	1298980	Now we skip something completely different.
1298980	1302980	Now I'm going to talk about privacy in a minute.
1302980	1307980	So, you probably know a bit about this already.
1307980	1312980	It's hard to actually be an internet user and not know about it.
1312980	1320980	And unless you live in a vacuum, you definitely hear all the time about attacks and leaks and threats.
1320980	1326980	So, privacy is kind of a long-standing problem or a long-standing concept.
1326980	1332980	By itself, privacy and anonymity have nothing to do with the digital world.
1332980	1334980	I mean, they exist in the analog world.
1334980	1337980	We all know what privacy means in the analog world.
1337980	1340980	Most of you should know what anonymity means, right?
1340980	1347980	Does anybody want to say what anonymity means in the physical world?
1347980	1350980	Any guesses?
1350980	1353980	You know the word, right?
1353980	1356980	What does that actually mean?
1356980	1359980	There's no wrong answer.
1359980	1362980	I'm not going to be judged.
1362980	1364980	Not identifiable.
1364980	1365980	Okay.
1365980	1367980	Not identifiable what?
1367980	1370980	Give me an example.
1370980	1372980	Maybe an example you have in mind.
1372980	1373980	On the physical world.
1373980	1374980	What is anonymity?
1374980	1391980	Well, there's a disturbance, some kind of a going on.
1391980	1394980	And maybe you've heard of like antifa protesters, right?
1394980	1398980	Or whenever there are protests on campus.
1398980	1400980	Let's say, like the one we had last year.
1400980	1401980	I don't remember if we had masks.
1401980	1404980	But in many of those protests, people wear masks.
1404980	1405980	Right?
1405980	1407980	Why do they wear masks?
1407980	1411980	To be anonymous.
1411980	1413980	We know they're there.
1413980	1414980	They're people, right?
1414980	1416980	They're people.
1416980	1420980	Well, at least maybe for now, about years from now, they might be robots.
1420980	1423980	But today, we know they're people.
1423980	1424980	They're humans.
1424980	1427980	We might even be able to tell the gender.
1427980	1429980	Not always.
1429980	1431980	Height, maybe.
1431980	1433980	Weight, sort of.
1433980	1436980	But most identifying features are hidden, right?
1436980	1437980	When you wear a mask.
1437980	1441980	Put on a mask, a hat, pair of sunglasses.
1441980	1444980	Nobody can tell your eye color, your hair color.
1444980	1445980	Right?
1445980	1446980	The typical identification.
1446980	1449980	Oh, facial recognition doesn't work, right?
1449980	1450980	Be careful.
1450980	1452980	Not with a COVID mask.
1452980	1454980	With a COVID mask, it still works.
1454980	1459980	But a real, like a balaclava type mask won't work.
1459980	1460980	Right?
1460980	1462980	That's anonymity.
1462980	1468980	When a bandit, you know, western style bandits will put a bandana on their face to rob a bank
1468980	1471980	or a stagecoach, like you've seen in some movies.
1471980	1472980	That's essentially what they want.
1472980	1473980	An anonymity.
1473980	1474980	Right?
1474980	1476980	It's not a question where they're robbers.
1476980	1477980	Right?
1477980	1478980	They're oil robbers.
1478980	1480980	You know how many there are.
1480980	1483980	But you don't know what they are, who they are.
1483980	1485980	That's anonymity.
1485980	1494980	If you are worried about privacy, and let's say you want to buy, I don't know, some, let's
1494980	1497980	say you are a crypto smoker.
1497980	1498980	You are a crypto smoker.
1498980	1499980	You don't smoke crypto.
1499980	1500980	I don't mean that.
1500980	1501980	No, crypto means hidden.
1501980	1504980	You're like, you don't want anybody to know who to smoke.
1504980	1505980	Okay?
1505980	1512980	So, you don't want the transaction to show up on your credit card, for example.
1512980	1515980	In fact, you bought cigarettes at 7-Eleven.
1515980	1518980	Or that you ordered them on the web, right?
1518980	1520980	So, what do you do in the physical world?
1520980	1521980	Well, you could.
1521980	1522980	You probably will not end well.
1522980	1529980	But you could put a paper bag over your head with a couple of holes for eyes.
1529980	1534980	Get some cash from the ATM somewhere else well before.
1534980	1535980	Walk in.
1535980	1537980	Say, don't worry, I'm not here to rob you.
1537980	1541980	I would like a pack of Marlboros.
1541980	1542980	Okay?
1542980	1548980	If the clerk is not scared of trickless, they will take your cash, give you a pack of Marlboros,
1548980	1550980	and off you go.
1550980	1553980	That's an anonymous transaction.
1553980	1555980	Cash is anonymous, right?
1555980	1557980	You are anonymous.
1557980	1560980	You could be wearing stilts to disguise your height.
1560980	1566980	You could be wearing, I don't know, you could bend your knees if you're wearing something
1566980	1567980	to disguise your height.
1567980	1569980	You could make yourself shorter.
1569980	1571980	You know, you could alter your voice.
1571980	1575980	And with a paper bag over your head, you're anonymous.
1575980	1576980	I know, it's silly.
1576980	1579980	But that's the idea of physical anonymity.
1579980	1580980	Okay?
1580980	1587980	The fact that someone bought cigarettes at that 7-Eleven is not disguised.
1587980	1589980	The question is, who bought cigarettes?
1589980	1591980	Well, somebody did.
1591980	1595980	But that somebody is indistinguishable from anybody outside, right?
1595980	1597980	Any number of people.
1597980	1598980	That's an anonymity.
1598980	1602980	And that's basically what an anonymity is in the digital world.
1602980	1603980	You'll see it.
1603980	1605980	But it's not the same thing for privacy.
1605980	1610980	Privacy is kind of, in the physical world, is the right to be left alone.
1610980	1611980	Okay?
1611980	1617980	So, there is a bit of a disconnect between the definition of privacy, the way that lawyers
1617980	1622980	define it in the physical world, and the way we see it on the internet.
1622980	1624980	And it's difficult to define.
1624980	1629980	So, I won't try to give you an overall definition of privacy.
1629980	1637980	But it is something that most people in the world, not everywhere, believe is like an individual
1637980	1640980	right and natural desire to have privacy.
1640980	1641980	I mean, right?
1641980	1646980	I mean, we have, I don't know, changing rooms for privacy, right?
1646980	1650980	We have bathrooms for, stalls for privacy, right?
1650980	1655980	We have tentative classrooms, you know, in some places for privacy.
1655980	1659980	I mean, lots of things we do in the real world are for privacy.
1659980	1666980	Now, privacy is relevant not just to individuals, right?
1666980	1669980	So far, everything I said is about individual privacy.
1669980	1675980	But it's also relevant to other entities like governments and groups and corporations.
1675980	1678980	And maybe it's obvious why.
1678980	1679980	Maybe not.
1679980	1680980	We'll see.
1680980	1687980	So, as the time goes by and sort of the internet is permeating everyday life for more and more
1687980	1693980	people, there's definitely globally an increase in awareness of privacy.
1693980	1698980	Although most people, if you ask them to define it, well, kind of like you guys, you can't
1698980	1701980	define really or not sure you can't, right?
1701980	1704980	Give me a good definition of privacy.
1704980	1705980	I can't hide it.
1705980	1707980	But there is awareness of it.
1707980	1708980	Privacy is important.
1708980	1713980	But if you ask people, and some researchers did surveys, opinions are all over the map
1713980	1716980	like what it means, what privacy means.
1716980	1717980	Okay?
1717980	1721980	It's also highly cultural and etc.
1721980	1725980	And so, I say it's both nebulous and fickle.
1725980	1728980	Nebulous means it's kind of, well, difficult to define.
1728980	1730980	Fickle means it changes.
1730980	1734980	A lot of times people will say, well, you know, my privacy is important.
1734980	1737980	Like, if you give an example, what if this happens to you?
1737980	1738980	Do you become certain?
1738980	1739980	Yes.
1739980	1741980	What if it happens to somewhere else?
1741980	1742980	No.
1742980	1745980	So, privacy is a very personal thing.
1745980	1751980	We also live in a society that because of social networking, and this is the last 20
1751980	1753980	years, I think, right?
1753980	1757980	The beginning of social networking, about 20 years ago.
1757980	1764980	The whole idea of social networking promotes, among other things, good and bad, it promotes
1764980	1766980	lawyerism and exhibitionism.
1766980	1770980	If you don't know what those terms are, or do you?
1770980	1771980	Exhibitionism is just like, look at me.
1771980	1772980	I'm interesting.
1772980	1773980	Yes.
1773980	1774980	I bought a purse.
1774980	1775980	I bought a new bike.
1775980	1776980	Look at me.
1776980	1777980	I'm on a vacation in Krakistan.
1777980	1778980	Look at me.
1778980	1779980	Next to the, you know, the Tower of Pisa.
1779980	1780980	Look at me in the Grand Canyon.
1780980	1781980	I'm so interested.
1781980	1796980	I'm not like those other 10,000 grad students who went on a Grand Canyon vacation as soon
1796980	1797980	as I got here.
1797980	1798980	So, this is the exhibitionism.
1798980	1799980	Voyeurism is the opposite.
1799980	1802980	The people who are actually looking at stuff because they have nothing better to do.
1802980	1805980	And, you know, in the extreme, do cyber stalking.
1805980	1806980	That's lawyers.
1806980	1810980	Anyway, so social networking, for better or for worse, promotes these kinds of things.
1810980	1814980	And, that's clearly not a good thing for privacy.
1814980	1816980	And, even worse, for anonymity, right?
1816980	1823980	So, how can you demand privacy if you post your pictures, you know, five times a day?
1823980	1824980	With geolocation.
1824980	1834980	Anyway, the amount of information, not just social networking type information.
1834980	1838980	The amount of information essentially disclosed on the internet, on the public internet, has
1838980	1841980	grown tremendously in the last 20 years.
1841980	1842980	Right?
1842980	1845980	Much more handling and transfer of sensing information occurs.
1845980	1851980	And, this is not, again, your own photos and blogs, vlogs and whatever else, right?
1851980	1855980	We're talking about sensitive medical information.
1855980	1863980	All kinds of records, official records, driver's licenses, marriages, divorces, lawsuits.
1863980	1866980	Everything is out there on the internet, right?
1866980	1871980	Whereas, 20 years ago, you would probably have a hard time finding a lot of this information.
1871980	1876980	Anyway, you would have, it was available, mind you, but you would have to actually physically
1876980	1878980	search for it.
1878980	1885980	And, unfortunately, as a result of all this, there's much less privacy and accountability.
1885980	1890980	Now, we all recall that the internet was designed as a public good, right?
1890980	1892980	As a public resource.
1892980	1897980	So, complaining about lack of privacy on the internet is a bit silly, in a way.
1897980	1898980	Right?
1898980	1905980	We know that from the discussions about IP, TCP, et cetera, that most information on the internet
1905980	1908980	is, well, a lot of information is public, by default.
1908980	1909980	Right?
1909980	1919980	So, an IP packet that you could snoop on easily, right, is possible to hide information in it.
1919980	1925980	If you use SSLTLS, everything will be hidden from after the transport layer header.
1925980	1930980	If you use IPsec, everything after the IP header will be hidden.
1930980	1938980	But, at the very least, because routing needs to happen on the public internet, the outermost IP headers are visible, aren't they?
1938980	1939980	Always.
1939980	1940980	Always, right?
1940980	1941980	A definition.
1941980	1944980	You have to route packets on the internet.
1944980	1948980	And, in the network layer, that means that there has to be an IP layer present.
1948980	1952980	Otherwise, that could get discarded or not even sent.
1952980	1955980	And recall what's in the IP header.
1955980	1960980	Well, among other things, in the IP header, there's source, destination, and the protocol.
1960980	1965980	The protocol says which is the transport layer protocol to use now.
1965980	1970980	Now, if you don't use IPsec, there's a lot more, right?
1970980	1978980	But, even if you use IPsec, the outermost header, at the very least, tells you the IP addresses of IPsec gateways.
1978980	1979980	Right?
1979980	1981980	Remember these IPsecs?
1981980	1984980	You can build tunnels, right?
1984980	1987980	So, even if you hide the end posts, right?
1987980	1996980	You have an organization on, say, two campuses of the same organization on different places on the internet.
1996980	2000980	Alice is in one campus talking to B in another campus.
2000980	2001980	That's fine.
2001980	2005980	Nobody in the middle of the internet can see that Alice is talking to Bob.
2005980	2010980	But, everybody can see that Campus 1 is talking to Campus 2.
2010980	2011980	Right?
2011980	2014980	Someone on this campus is talking to someone on this campus.
2014980	2017980	Because the addresses of the IP gateways, right?
2017980	2020980	The border gateways will tell you.
2020980	2025980	You might not think that's a lot of information, but it is.
2025980	2028980	Also, the frequency of packets.
2028980	2029980	Right?
2029980	2031980	The timing of packets is important.
2031980	2033980	It leaks information.
2033980	2034980	Okay?
2034980	2041980	For example, if you have, let's say you have the following situation.
2041980	2044980	You have a transit autonomous system.
2044980	2045980	Right?
2045980	2047980	Remember we talked about autonomous systems.
2047980	2049980	And there's a transit provider, right?
2049980	2050980	Provides transit service.
2050980	2052980	And it serves two companies.
2052980	2055980	Now we talk about two companies, not two campuses at the same.
2055980	2057980	Two companies in AFD.
2057980	2066980	Normally, the transit service provider does not observe much traffic between AFD.
2066980	2067980	Okay?
2067980	2070980	It does not.
2070980	2073980	All of a sudden, there is a spike in IPsec traffic.
2073980	2076980	Now what could it be?
2076980	2082980	AFD are companies that are registered, so you can look up what they are in the real world.
2082980	2086980	Let's say one of them is a pharmaceutical company.
2086980	2091980	Another one is a pharmaceutical startup.
2091980	2092980	Okay?
2092980	2100980	What could you possibly conclude when the traffic spikes between a large pharmaceutical company
2100980	2105980	and a pharmaceutical startup?
2105980	2107980	Probably.
2107980	2110980	Probably something is going on between these.
2110980	2114980	One is going to probably swallow the other.
2114980	2117980	That's privileged information.
2117980	2120980	That's kind of insider information.
2120980	2121980	Why?
2121980	2123980	You don't know what the hell they are talking about.
2123980	2125980	But you know when.
2125980	2126980	Huh?
2126980	2127980	You know when.
2127980	2129980	And you know how much a person will do.
2129980	2135980	Now they could always pretend to send more traffic than they actually have to send, right?
2135980	2136980	By just sending garbage.
2136980	2140980	But they cannot send less.
2140980	2142980	And obscuring timing.
2142980	2144980	How do they obscure timing?
2144980	2146980	If the negotiations happen in the middle of the night.
2146980	2147980	Ah.
2147980	2149980	That might also be an interesting thing.
2149980	2150980	Okay?
2150980	2151980	It's urgent.
2151980	2153980	Then it's time to invest.
2153980	2155980	Or buy some shares of that smaller startup.
2155980	2156980	Or of the bigger one.
2156980	2158980	And you can make some money.
2158980	2159980	While others won't.
2159980	2160980	Do you see that?
2160980	2162980	Where I'm going with this.
2162980	2163980	Okay?
2163980	2166980	Or all of a sudden you have the US government.
2166980	2167980	Department of State.
2167980	2168980	Okay?
2168980	2172980	That never sends much traffic to its embassy in Zimbabwe.
2172980	2182980	And all of a sudden you notice as a transit provider that there's like a giant spider.
2182980	2183980	What's going on?
2183980	2184980	Huh?
2184980	2189980	Maybe there's a coup in Zimbabwe.
2189980	2190980	Happens.
2190980	2195980	Maybe there's a military action that is being planned.
2195980	2197980	That's information.
2197980	2198980	Right?
2198980	2201980	So that's valuable information.
2201980	2202980	Anyway.
2202980	2203980	As I said before.
2203980	2206980	Encryption doesn't solve this problem.
2206980	2207980	Right?
2207980	2216980	Encryption is not enough for anonymity or even real privacy.
2216980	2221980	What are applications of anonymity?
2221980	2223980	Well.
2223980	2226980	Hiding transactions.
2226980	2227980	Hiding transactions.
2227980	2228980	You know.
2228980	2232980	If we had, for example, electronic cash.
2232980	2234980	Anybody ever heard of electronic cash?
2234980	2235980	It exists.
2235980	2236980	It's a concept.
2236980	2241980	If you took an advanced crypto class you may have heard of electronic cash.
2241980	2248980	But I used to give a lecture on it like 10, 12 years ago but now it's becoming obsolete.
2248980	2254980	But electronic cash is essentially the idea is to replicate physical cash in electronic
2254980	2255980	form.
2255980	2258980	And by the way, cryptocurrencies are not, are not cash.
2258980	2259980	You know that right?
2259980	2260980	Why not?
2260980	2261980	Why not?
2261980	2271980	Because cryptocurrencies have wallets and have owners and so there's no truly anonymous
2271980	2272980	cryptocurrency.
2272980	2276980	What cryptocurrencies give you is what's called pseudonymity.
2276980	2277980	Like when you, yeah.
2277980	2278980	But there's cold wallets.
2278980	2279980	They can just give you this crypto.
2279980	2280980	Yes.
2280980	2281980	But the wallet is a wallet.
2281980	2292980	You cannot transform one wallet magically into another wallet that is not linkable.
2292980	2294980	You see, you get a wallet, it stays a wallet.
2294980	2297980	So, now I don't know who's behind it.
2297980	2300980	I don't know it's you or him or anybody else.
2300980	2305980	What I do know is what it receives and what it sends, right?
2305980	2310980	Like most cryptocurrencies, I don't claim to know a lot about cryptocurrencies, okay?
2310980	2317980	But most of them will function on this premise of like wallets where you accumulate a specific
