start	end	text
376000	390000	So, the policy governs the security flavor that is applied to a specific host to host connection.
390000	399000	So, there are two formats in IPsec, and it can be confusing, so I'm going to try to step
399000	400000	through it.
400000	405000	One is called S, or encapsulating security payload, and it's more complex.
405000	411000	And the simple one is sort of IPsec-like, it's called authentication header.
411000	412000	Okay?
412000	424000	So, you use one or the other, between the two hosts, you don't generally use more than one.
424000	427000	You pick one or the other.
427000	433000	And to make, well, more later, so you can use it in a following way.
433000	439000	You can use it in a host-to-host communication, just like an example I described.
439000	444000	You have host A in the West Coast branch, talks to host B in the East Coast branch.
444000	445000	Right?
445000	451000	So, these are host-to-host, ant-to-ant use of IPsec.
451000	454000	You can also use it host-to-gateway.
454000	461000	An example of that is, let's say you are an employee of that ABC incorporated.
461000	470000	You take your laptop with you on travel to Turkestan, and you are in a hotel room, or
470000	474000	in an internet cafe, or something like Starbucks, and you want to dial back home.
474000	481000	You want to call home, check your mail, whatever, work on some internal documents.
481000	488000	So, in that sense, you are communicating your laptop, your host communicates to the gateway
488000	493000	of your home office, of the private network in your home office.
493000	499000	So, the IPsec connection would be then between your interface on your laptop, and the IP interface,
499000	504000	incoming IP interface on your gateway.
504000	505000	Okay?
505000	509000	Alternatively, it would be gateway to gateway.
509000	516000	That would be, for example, if the same as my first example, host A in West Coast branch office
516000	523000	talks to host B in the East Coast branch office, but the connection is not IPsec.
523000	526000	End-to-end, it's between their respective gateways.
526000	528000	Does that make sense?
528000	533000	So, the gateways provide like a secure tunnel or secure pipe.
533000	537000	And then, within each branch office, there is no IPsec.
537000	543000	Meaning, between me, let's say I am host A, between me and my exit gateway, there is no
543000	547000	IPsec, and the IPsec starts there, goes to the gateway of the other branch office, over
547000	553000	the wilderness of the internet, there it terminates, and from there on to the destination host B,
553000	555000	there is no IPsec.
555000	556000	Okay?
556000	557000	That's, that's gateway to gateway.
557000	558000	Okay?
558000	563000	And, to make things even more interesting, all these things can be combined.
563000	564000	Okay?
564000	572000	It is, there was a marker here at some point, but I think it's gone.
572000	573000	What's going on now?
573000	574000	Is there?
574000	575000	Oh, wow.
575000	594000	Okay, so, you could have host A. This is the branch office, this is the branch office.
594000	595000	This here is bad, right?
595000	596000	Internet.
596000	609000	And, this host could actually have an IPsec connection here, to this gateway.
609000	619000	Then, there could be another IPsec connection between gateway B and a gateway A, and a third
619000	629000	IPsec connection between gateway B and host B. That is if you, like, don't trust the internal
629000	632000	networks, right, in either organization.
632000	635000	So, you could have that, that's totally fine.
635000	642000	What is also fine, one second, is you could have, everybody saw this, right?
642000	651000	You could have a connection that goes like this, okay?
651000	667000	Between A and B, that's called IPsec E to B, and this is IPsec G to G.
667000	671000	So, there is an encapsulation here.
671000	673000	Does that make sense?
673000	681000	So, you have an end-to-end connection from A to B, but from gateway to gateway, from gateway
681000	686000	to gateway to gateway to B, you have another one on top of it, like a thicker pipe.
686000	692000	And so, the idea is that there may be many other hosts here, many other hosts there, but
692000	695000	they will utilize the same pipe.
695000	696000	Question?
696000	697000	Yes.
697000	698000	Okay.
698000	701000	And, you can imagine other variations as well, right?
701000	706000	For example, my first example with three of them doesn't have to be like that.
706000	711000	It could be like A to gateway, there is no IPsec, then gateway to gateway, there is IPsec,
711000	714000	and then again, gateway B to B is IPsec.
714000	716000	Totally fine.
716000	719000	Any combination is okay.
719000	729000	So, as I said, AH, authentication and ASP, and to make things, this is very important,
729000	737000	to make things even more confusing and complicated, there are two modes of operation for each.
737000	745000	So, both authentication and encapsulating security payload can operate in two modes,
745000	748000	transport and tunnel.
748000	749000	Okay?
749000	751000	So, what's the main difference?
751000	757000	You'll see the pictures, the pictures are on board worth a thousand words, but the main difference
757000	765000	between tunnel and transport mode is in tunnel mode, you take an IP data here, IP packet,
765000	769000	and you treat it as a block.
769000	773000	You slap a new header in front of it.
773000	775000	Does that make sense?
775000	776000	That's a tunnel.
776000	782000	It means you're hiding the entire IP packet, or protecting the entire IP packet as is.
782000	784000	That's tunneling.
784000	792000	Transport is, you don't do that, you just use the original IP header, and then in the middle,
792000	800000	between IP header and the payload, right, the transport, etc., you stick an IPsec header.
800000	803000	So, it saves bandwidth, right?
803000	805000	And some process.
805000	807000	But, it's a trade-off.
807000	808000	Why?
808000	813000	Because, anybody can already see from my description where is the trade-off?
813000	814000	There's one trade-off.
814000	826000	Tunneling is more secure because non-tutneling, transport mode, exposes the end-to-end IP addresses.
826000	840000	Whereas, if you tunnel, right, for example, in this case, if we had here,
840000	866000	if this connection is transport mode, right, everything is cool except the A and B addresses will be exposed.
866000	875000	If the A, this gateway to gateway to gateway to B is in tunnel mode, then the A and B addresses are hidden.
875000	880000	Well, unless you use just authentication, which is stupid, but you don't want to do that.
880000	881000	But, they're hidden.
881000	891000	Which means, on the internet here in the wilderness, the only thing you would see as source destination IP would be gateway A, gateway B.
891000	892000	Okay?
892000	896000	So, now you sort of know the difference.
896000	897000	Right.
897000	902000	This is just a point if you're not familiar with gateway, but I'm using it in a sense of a border router.
902000	903000	Right?
903000	910000	So, if you know, you should know, that the internet is composed of what's called ASs or ADs sometimes.
910000	919000	AS or AD stands for Autonomous System or Autonomous Domain, and all of these terminology refers to inorganizational networks.
919000	931000	That is, could be a ginormous thing like AT&T that provides long range services as one AD or one AS, or it could be something smaller like UCI, which is also NAS.
931000	932000	Okay?
932000	939000	But, there's a difference in the internet between something called transit ASs and stub ASs.
939000	949000	And, just as the name suggests, transit is the one that is in the middle of the internet to provide services to endpoints, and stub is like the end.
949000	953000	UCI, for example, does not provide transit services to UCLA.
953000	954000	Right?
954000	957000	Or the city of Irvine.
957000	959000	We are a stub.
959000	960000	Okay?
960000	963000	Your home network is kind of a stub.
963000	968000	It's not really an AS, but let's say you are here, I don't know what you guys use.
968000	974000	You guys use UCI campus networking if you live on campus, but if you live off campus, maybe using Cox, right?
974000	979000	So, one of my experiences was like for many years I had Cox, right?
979000	984000	So, Cox is the internet, kind of default internet provider around here.
984000	988000	And they are an ISP and a stub domain.
988000	989000	Right?
989000	994000	Because they have what's called an AS, or domain number assigned to them, you know?
994000	1000000	Anyway, so, typically, IPsec involves gateways, right?
1000000	1007000	And they sit on the border of a domain or autonomous system.
1007000	1008000	Okay?
1008000	1013000	So, this is just going to be a slightly better picture that shows you, right?
1013000	1019000	So, this would be the tunnel mode right here, the typical example, right?
1019000	1020000	It's not a mandatory example.
1020000	1021000	It's not the way to use it.
1021000	1022000	It's a way to use it.
1022000	1027000	But it's the one that makes sense, is that you would provide tunnel mode between routers.
1027000	1032000	This is like my example of branch office, east, west coast, east coast, right?
1032000	1040000	There would be tunnel mode between the routers, and then the transport mode between the hosts.
1040000	1042000	They do not interfere with each other.
1042000	1046000	They totally coexist and they don't care about each other.
1046000	1047000	Okay?
1047000	1054000	You might view some of this, of course, is a little bit redundant, right?
1054000	1060000	But, consider that hosts, why would hosts use transport mode?
1060000	1062000	Because maybe this, this is insecure, right?
1062000	1066000	Like, why use IPsec between here, you know, end to end?
1066000	1067000	Because they don't trust this network.
1067000	1069000	I mean, they don't trust this network.
1069000	1073000	They may also not trust the routers necessarily, right?
1073000	1076000	Different levels of security.
1076000	1082000	So, here may be everything, routers may say, okay, this is all secret, or level secret,
1082000	1087000	but for the host communication, they say, oh, no, no, we, this session is top secret.
1087000	1091000	Which means higher security, so they may want to have a separate session.
1091000	1096000	Right?
1096000	1103000	And this is yet another pictorial representation for those who are visual learners.
1103000	1104000	Right?
1104000	1107000	So, you see there, tunnel mode, right?
1107000	1110000	This is independent of whether you use AH or ESP.
1110000	1117000	The way that, at the top, you have a sort of original IP packet with a header and data,
1117000	1122000	and in a tunnel mode, the header and data are protected.
1122000	1129000	It says encrypted, it's strictly speaking, not always encrypted, but it's at the very least protected.
1129000	1130000	Okay?
1130000	1138000	Then it slaps an IPsec header in front, and before that prepends a new IP header.
1138000	1151000	Now, if you use this mode between two hosts, like in my previous example, previous picture,
1151000	1160000	if you use this kind of a tunnel mode, right, between two hosts, what happens is the same
1160000	1166000	source destination addresses are in the inner header, the protected header, as would be in
1166000	1169000	an outer header.
1169000	1172000	Do you see that?
1172000	1173000	Following me?
1173000	1176000	Because, right, it's the same two hosts, right?
1176000	1177000	Endpoints.
1177000	1182000	So, if you use the tunnel mode, the header that is protected, that is within, has the same
1182000	1186000	source destination as the header that is outside.
1186000	1188000	So, it might seem kind of weird, right?
1188000	1192000	In that case, we are not protecting traffic from traffic analysis.
1192000	1199000	What we might be protecting is, for example, what protocol is it?
1199000	1205000	So, the new IP header here will have the same source destination, right, if it's host to
1205000	1206000	host, right?
1206000	1212000	But it will not have, remember there's a protocol field in IP header that says, ah, I'm using
1212000	1218000	TCP, socket, there's like a support number, or UDP, or ICMP, or God knows what, right?
1218000	1221000	There's more than just TCP on top of IP in general, right?
1221000	1225000	So, that is potentially sensitive information.
1225000	1232000	So, two hosts may want to use tunnel mode to hide what kind of transport layer protocol
1232000	1235000	they're using and what port numbers they're using.
1235000	1236000	Okay?
1236000	1239000	So, you still get something out of it.
1239000	1246000	And, um, transport mode, of course, is, as I said before, you take the original IP header,
1246000	1250000	and you, you still use it, but you insert the IPsec header.
1250000	1251000	Okay?
1251000	1259000	The other thing that this, this actually, obviously I hijacked this figure from, from somewhere,
1259000	1266000	going to like a textbook, but, um, what it doesn't show you is that, well, never mind,
1266000	1271000	I don't actually, never mind, I said, all good.
1271000	1275000	Um, that's another representation maybe easier to have.
1275000	1281000	You see, original datagram, this example has TCP, but it doesn't, remember it doesn't have to be TCP,
1281000	1284000	it could be UDP or some other protocol.
1284000	1287000	Transport mode, tunnel mode.
1287000	1288000	Okay?
1288000	1290000	So, this is the same information as you showed before.
1290000	1291000	Slightly different.
1291000	1293000	Any questions?
1293000	1303000	So, as I said before, it's, as I said, is precisely the set of format, packet formats.
1303000	1304000	Okay?
1304000	1305000	Not a protocol.
1305000	1306000	All right?
1306000	1314000	And the first two RFCs, remember I told you what RFCs are, they're kind of like internet standards written in a very special way.
1314000	1320000	Not as bad as patents or legal documents, but, but not exactly like technical papers.
1320000	1326000	And they're very detailed, they specify, they usually have state diagrams and all kinds of other transitions.
1326000	1327000	They encapsulate everything.
1327000	1332000	And the reason is, so you should be able to take an RFC, implement it in whatever gut-forsaken language you want,
1332000	1337000	on whatever gut-forsaken platform, hardware platform you want, whatever operating system you want,
1337000	1341000	and it will still interoperate with anything else that runs the program.
1341000	1343000	That's the whole idea.
1343000	1344000	Right?
1344000	1349000	Whether you use an 8-bit processor or a 64-bit processor, a supercomputer or an IoT device,
1349000	1351000	they will interoperate.
1351000	1354000	If you faithfully implement the program.
1354000	1359000	So, the first two are IPsec.
1359000	1366000	And this is the item, you know, you can look at it, it's really complex.
1366000	1374000	And the reason it is so complex is because it was designed to be super open and flexible,
1374000	1380000	meaning that the Internet Engineering Task Force, the organization that oversees Internet standards,
1380000	1385000	not just security, but all Internet standards, is international.
1385000	1392000	And it doesn't, it tries not to be, like, very centric about protocols or algorithms,
1392000	1396000	like encryption algorithms or authentication algorithms, so it tries to accommodate everything.
1396000	1401000	And so it tries to be super flexible and leave room for new, new, new techniques.
1401000	1402000	Right?
1402000	1408000	So that's why what AH and ESP tell you, only the formats.
1408000	1411000	Only the formats.
1411000	1414000	Okay, let's zoom into authentication here.
1414000	1418000	That's the lightest IPsec version.
1418000	1423000	It basically provides two things, origin authentication and data integrity.
1423000	1429000	It does not, even though you will see the word encrypt, it does not encrypt.
1429000	1430000	Okay?
1430000	1434000	It does not provide confidentiality.
1434000	1439000	It provides data integrity and origin authentication.
1439000	1440000	Okay?
1440000	1450000	Also protects against, like, replayed, or allows you to detect replayed and out-of-order messages, packets,
1450000	1455000	by using this sort of monotonically increasing sequence number.
1455000	1459000	Not the same thing as a sequence number inside that IP had.
1459000	1461000	Its own sequence number.
1461000	1462000	Okay?
1462000	1469000	So remember, no data confidentiality, no metadata confidentiality, in this version.
1469000	1470000	Okay?
1470000	1479000	So as I said, 32-bit sequence number, and then uses cryptographic hash algorithms, which are
1479000	1482000	basically all kinds of versions of HMAC.
1482000	1483000	Remember HMAC?
1483000	1486000	Kind of quickly defined it, showed you how it works.
1486000	1492000	HMAC is a construct that can be used with any good hash function.
1492000	1497000	Where good means cryptographically strong hash function.
1497000	1499000	Only symmetric crypto.
1499000	1500000	Only symmetric.
1500000	1501000	Okay?
1501000	1509000	Here's the format of the beast.
1509000	1515000	First thing you see is next header, which is basically a pointer to what to do next.
1515000	1516000	Right?
1516000	1518000	Remember the packets are concentric, right?
1518000	1522000	Outer header, inner header, inner inner header, and then finally data, right?
1522000	1527000	So you should be able to, you know, your code, right, that runs and parses packets needs to
1527000	1530000	go from processing one header to the next header to the next.
1530000	1534000	So it tells you the next header, where the next header is.
1534000	1537000	Then it says payload length, right?
1537000	1538000	Right?
1538000	1541000	That's the, that's the size.
1541000	1544000	Then it's reserved, God knows why.
1544000	1546000	60 bits, not used.
1546000	1549000	Then there's five, the security parameters index.
1549000	1553000	Don't ask me what, why they picked this terminology.
1553000	1556000	Well, actually what it is, is like a session ID.
1556000	1557000	Okay?
1557000	1564000	So this identifies, SPI identifies the session, this particular session between these two
1564000	1569000	communicating IP posts or IP interfaces.
1569000	1573000	It is one way, just like SSL-TLS, remember?
1573000	1574000	It's one way.
1574000	1582000	Meaning that SPI used for host A to B is going to be different than the one used from B, or
1582000	1584000	back at set, from B to A.
1584000	1586000	Just like SSL-TLS.
1586000	1589000	Which means like the keys associated, right?
1589000	1595000	With A to B direction will be different than those keys used in B to A direction.
1595000	1599000	Xenos number that I already told you about.
1599000	1607000	And then authentication data, which it has variable size depending on which cryptographic, like
1607000	1609000	HMAC flavor you're using.
1609000	1612000	Because remember, HMAC outputs a value of a hash function, right?
1612000	1614000	Remember there's two concentric applications, right?
1614000	1616000	With a key, etc.
1616000	1619000	But the output varies.
1619000	1625000	If you're using SHA1, it might be 128, as little as 128 bits.
1625000	1629000	Using SHA2 will be at least 256 bits.
1629000	1632000	SHA3, there are a few other hash functions that have it.
1632000	1637000	So the size of the authentication token, this is the authentication data that authenticates
1637000	1644000	the packet, will vary depending on the hash function used in the HMAC.
1644000	1646000	And how do you know which function is used?
1646000	1652000	Well, the SPI, right, is the identifier of the session that will point to a record somewhere,
1652000	1653000	right?
1653000	1657000	They'll say, oh, this connection uses this hash function for HMAC.
1657000	1658000	Okay?
1658000	1661000	So there's no confusion, right?
1661000	1666000	You see, there's no confusion about how long this should be.
1666000	1668000	But it is a variable field.
1668000	1675000	Now, for a given host A to host B H session, you cannot change the hash function.
1675000	1678000	There's no change cipher spec like an SSLT has.
1678000	1684000	You are fixed for a given connection.
1684000	1687000	More pictures?
1687000	1694000	Okay, so this is, again, we're talking about authentication here, but remember, every version
1694000	1700000	AH and ESP can be used in tunnel mode or transport mode.
1700000	1706000	So, up top is the IP diagram, right?
1706000	1709000	I think the colors make it kind of clear what we're talking about, right?
1709000	1714000	So, the top is untouched original IP packet.
1714000	1719000	It has an IPv4 header, and the protocol field says 6.
1719000	1723000	6 is reserved for TCP, right?
1723000	1726000	So, that's how it's parsed, right?
1726000	1732000	When you receive, and this is not really looked at so much or processed by the routers along the internet,
1732000	1735000	but the receiving host gets an IP packet.
1735000	1740000	It parses as the IP header, looks at the, oh, it's 6, so I pass it to TCP.
1740000	1743000	It's something else, I pass it to UDP or ICMP, whatever.
1743000	1746000	These numbers are reserved.
1746000	1747000	Okay?
1747000	1749000	They are part of the standard, IP standard.
1749000	1753000	Then you have TCP header, you see, right?
1753000	1756000	And then you have data.
1756000	1761000	And all of that TCP header plus the dark, dark green,
1761000	1762000	make IP data, right?
1762000	1765000	So, as far as IP, that's always IP data.
1765000	1769000	Okay, so what do we do in the transport mode?
1769000	1772000	In the transport mode, the IP has stays, right?
1772000	1778000	As I said, it stays almost the same, but the protocol field changes to 51.
1778000	1781000	51 is reserved for IP set.
1781000	1784000	So, what they're receiving those processes.
1784000	1790000	The header, it says, oh, not going to TCP, not going to GDP, not going to ICMP,
1790000	1794000	going to IP set, invoke IP set receipt.
1794000	1795000	Okay?
1795000	1803000	And then what follows this is the H header, authentication header that you saw earlier.
1803000	1810000	And inside it, there's all these fields you saw, but you see the next header, 6.
1810000	1813000	That means the next header is TCP, right?
1813000	1816000	Because that's how they are laid out.
1816000	1819000	IP, IPsec, TCP.
1819000	1823000	I mean, no mystery header, right?
1823000	1829000	Tunnel mode, by now, should be kind of obvious, right?
1829000	1834000	There was your original header that goes here.
1834000	1835000	Intact.
1835000	1836000	Notice nothing changes.
1836000	1841000	This whole thing, this whole block is exactly what you see at the top, right?
1841000	1846000	It's like verbatim, wholesale, taken and encapsulated.
1846000	1852000	Identification header, stuck here.
1852000	1853000	Okay?
1853000	1858000	New IP header in front.
1858000	1865000	So the packet begins with a new outer IP header.
1865000	1867000	The protocol is 51.
1867000	1870000	It means IPsec is next.
1870000	1873000	So as this header is parsed, IPsec is involved.
1873000	1874000	Right?
1874000	1875000	IPsec received.
1875000	1879000	IPsec looks at this and says, oh, let me authenticate.
1879000	1882000	First of all, it makes sure that it finds an entry.
1882000	1889000	It's like a table somewhere that says, I have a key for this connection, right?
1889000	1891000	It uses SPI to do that.
1891000	1892000	It looks up.
1892000	1893000	Now this is the key.
1893000	1894000	I authenticate.
1894000	1896000	If authentication fails, done.
1896000	1897000	Packet is discarded.
1897000	1898000	Okay?
1898000	1903000	But if the packet is okay, everything checks out, where do we go?
1903000	1904000	Next header.
1904000	1905000	Why four?
1905000	1907000	Four is the reserve for IP.
1907000	1915000	So it actually goes IP, IPsec, back to IP.
1915000	1919000	Because it now processes this as an IP packet.
1919000	1923000	And IP here says on the X protocol 6, TCP.
1923000	1926000	So it sounds a little weird, but it holds very robust.
1926000	1931000	It goes IP, IPsec, IP, TCP.
1931000	1935000	All within your kernel, right?
1935000	1940000	Or maybe outside the kernel, depending on which .
1940000	1942000	Questions?
1942000	1945000	Pretty straightforward, right?
1945000	1946000	Okay.
1946000	1953000	Now it gets a little more tricky, but just a little bit.
1953000	1954000	ESP.
1954000	1959000	Redundant, redundant, redundant.
1959000	1962000	Don't ask me why.
1962000	1965000	They designed it that way.
1965000	1968000	My guess is because, well, I kind of was around during that time.
1968000	1976000	I sort of remembered that the idea was to give people a choice between something very lightweight, like AH.
1976000	1985000	Which means that you could use upper layer encryption, like you could use something like SSLTLS, whatever, at a higher layer.
1985000	1993000	But at IP, you should just have basic protection, like integrity and origin authentication.
1993000	1995000	But everything else, leave it to the higher layer.
1995000	1996000	So that's one philosophy.
1996000	1997000	Right?
1997000	2001000	Another philosophy is protect everything.
2001000	2005000	And that's more like what ESP does.
2005000	2006000	So they do overlap.
2006000	2012000	Meaning that they actually, you could use one to, you know, you can configure one to be almost like the other.
2012000	2016000	But they do offer also different services.
2016000	2031000	So it provides everything that AH already offers, but also gives you data confidentiality, which means like actual encryption of data.
2031000	2041000	The details uses a counter also to detect, replace, and delay, and replace reward packets.
2041000	2045000	Uses similar integrity check coverage because it also needs integrity.
2045000	2049000	You cannot, you should not be just using encryption without integrity.
2049000	2050000	Okay?
2050000	2057000	But distinctive features, confidentiality, and metadata protection.
2057000	2058000	Right?
2058000	2066000	So metadata confidentiality as well, meaning that you can hide the actual endpoints from being used.
2066000	2069000	And here we go.
2069000	2071000	Here's the header.
2071000	2076000	The first thing you see in a header is SPI.
2076000	2079000	Now let's walk back to the application header.
2079000	2080000	What do we see?
2080000	2083000	You see SPI and a sequence number.
2083000	2084000	Here?
2084000	2088000	You see SPI, sequence number, but it's preceded by a few things.
2088000	2089000	So it's not exactly the same.
2089000	2090000	Yeah?
2090000	2098000	So you're making it sound like AH doesn't have the ability to protect the earth at the endpoints?
2098000	2099000	It cannot.
2099000	2102000	So what's the point of tunnel mode?
2102000	2106000	What is the point of tunnel mode?
2106000	2107000	Good question.
2107000	2108000	Good question.
2108000	2109000	Yeah?
2109000	2115000	If you use the tunnel mode, you get double protection maybe?
2115000	2118000	I mean, you could imagine that...
2118000	2119000	Let me see.
2119000	2130000	You could, you could imagine that, like to say you're using some higher layer, like session layer encryption,
2130000	2139000	and the tunnel mode maybe gives you some, a little extra because you could use maybe a tunnel mode between two gateways
2139000	2144000	and rely on, on application level security for hand to hand.
2144000	2148000	But I'm not sure if that, that actually holds water.
2148000	2157000	So that's one of the things that they, for compatibility, decided to provide both tunnel and transport for AH and ESP.
2157000	2158000	You had a comment?
2158000	2159000	Come on.
2159000	2165000	I just think that tunnel mode may be used for like, things like VPN.
2165000	2166000	Yes.
2166000	2169000	Tunnel mode is used by, for VPN.
2169000	2182000	But what his question is, since tunnel mode does not protect the source and destination addresses, the original source and destination, what is the point?
2182000	2184000	For AH.
2184000	2185000	For AH.
2185000	2186000	For AH, right?
2186000	2188000	So in AH, what does it actually give?
2188000	2202000	And I think there is something, there is something maybe that have to do with, ah, you remember, hey, so you have these mutable fields, right?
2202000	2205000	Remember mutable fields, the fields that change an IV header?
2205000	2211000	Well, if you tunnel, then you protect the fields of the inner header, everything.
2211000	2213000	Does that make sense?
2213000	2216000	Because, but, and it doesn't actually change, right?
2216000	2218000	Until the end of the tunnel.
2218000	2222000	But still there is something, there is, I didn't remember there was something.
2222000	2223000	So that's that.
2223000	2228000	That you get to protect these fields that normally change an IP.
2228000	2235000	So, let's just go back for a second.
2235000	2237000	Right, right.
2237000	2240000	So, let's look at the transport mode.
2240000	2243000	In the transport mode, the original IP header, right, is still there.
2243000	2246000	And it has these fields that change, remember?
2246000	2251000	Time to live, check some, fragmentation, right?
2251000	2254000	IHL, they can change.
2254000	2255000	In transit.
2255000	2256000	So you cannot really protect them.
2256000	2260000	It protects other fields, like source, destination, but not those.
2260000	2262000	Not the ones I have in red, remember?
2262000	2270000	But with the transport mode, sorry, with the tunnel mode, the former IP header is now here.
2270000	2272000	And it's protected fully.
2272000	2275000	Because these fields don't change in here, right?
2275000	2277000	As the packet moves through the internet.
2277000	2279000	They change in here.
2279000	2280000	Right?
2280000	2282000	Is it worth it?
2282000	2283000	Eh.
2283000	2284000	Eh.
2284000	2287000	It's a little bit of like a tiny delta you get out of it.
2287000	2290000	If you ask me, I wouldn't use it.
2290000	2299000	I think like, for example, in the second example, we can maybe defend the tray in the contact mode.
2299000	2300000	What?
2300000	2301000	Like the tray of that.
2301000	2309000	So that the receiver can know where actually this package comes from rather than in the transport mode.
2309000	2310000	Well, no, no.
2310000	2312000	In the transport mode, you do.
2312000	2313000	You do.
2313000	2320000	Because the authentication header, I mean, I'm assuming here that the tunnel is end-to-end, not gate-to-end.
2320000	2321000	Okay?
2321000	2323000	So let's think of tunnel as end-to-end.
2323000	2326000	You do know where it comes from.
2326000	2342000	Because the authentication header in either mode, in either mode, protects the IP header, this IP header, or this IP header, but only the fields that don't change.
2342000	2344000	And source destination does not change.
2344000	2345000	Right?
2345000	2349000	But if you're using it in a gateway-to-gateway, right?
2349000	2361000	Gateway-to-gateway, like there, what would happen is, so there's no IPsec here, I suppose, no IPsec here, but there's IPsec here.
2361000	2368000	A will send a packet with IP header that has A, the source, B destination.
2368000	2379000	When it gets in a transport mode, it still has to be A source, B destination.
2379000	2386000	But when in tunnel mode, the outer header will say, gateway A source, gateway B destination.
2386000	2388000	See the difference?
2388000	2390000	Because it's tunnel, right?
2390000	2401000	So the outer IP header will have the end points of the IPsec connection, which is in this case, between these two.
2401000	2402000	And this type can still reach the packet.
2402000	2405000	Yeah, yeah, yeah, yeah, yeah, yeah, yeah, sure.
2405000	2406000	Sure.
2406000	2416000	As I said, AH provides zero confidentiality, only integrity and data and origin of integration.
2416000	2428000	So in that case, that I just described, gateway B will be able to verify that this packet really came from gateway A.
2428000	2430000	And that the data has not been modified.
2430000	2431000	But that's it.
2437000	2438000	Right.
2438000	2440000	Okay, so ESP.
2440000	2443000	So you see the area is a bit different.
