start	end	text
818000	827000	Meaning that, at some point, the protocol for changing password breaks, like because of the system malfunction or network disconnect,
827000	833000	and you have essentially a user who thinks the password changed, the system does not, or the other way around.
833000	837000	So, that's a careful thing. That's a problem with all password changes, right?
837000	843000	So, the only way to assure your password changes is to actually manually log in into the system and password change,
843000	849000	instead of remotely, physically close. All right? But, that's not scalable, right? We don't want to do that.
849000	856000	So, that's a whole different headache that is not really different, so much different from the, the case when you use Honey,
856000	869000	Honey passwords. But, let's see. If the Honey checker fails, right? It just, the system still will function, right?
869000	876000	Like, if Honey checker goes down, it uses a hardware failure, or some sort, or it gets disconnected,
876000	883000	the system will function. It will just default to what we have today. It will get no worse than what we have today.
883000	890000	So, if the computer system fails, well, you can't log in, but that's the same experience we have today, right?
890000	898000	So, nothing changes so much, if either component, right, is compromised, you don't, it's not failed.
898000	908000	If you, well, sorry, if it fails, if it fails, it's not failed. Now, if either is compromised, like I said, if the computer system is compromised,
908000	915000	well, that's the case we already assumed, right? That the adversary compromised it, and learned the password.
915000	922000	Now, if somebody compromised the Honey checker, without compromising the system, right? So, okay, this is secure,
922000	930000	the adversary does not know the et cetera password file. It just breaks in here, oh, the adversary learns usernames and indices,
930000	940000	but that's it. That doesn't help the adversary to log in. Now, what happens if the adversary compromises both, which is, of course, should be unlikely.
940000	945000	If the adversary compromises both, it gets no worse than we already have.
945000	950000	If you think it through, the situation is strictly no worse than we have today.
950000	955000	Because when the adversary learned the indices, and the adversary learned the password file,
955000	961000	well, he just still has to brute force all the passwords, right, as he would today, so nothing changes.
961000	974000	And Honey checker can be a very, very, like a simple operation.
974000	984000	This may not be, so, if you have, for example, a wire between them, right, like an ethernet wire or some other fiber optic wire
984000	995000	between the computer system and the Honey checker, basically you don't even need any output from the Honey checker.
995000	1004000	And the reason is that you know that it received, right? When you send something over a wire, you know it will be received.
1004000	1009000	Then you have a dedicated wire between the two devices.
1009000	1014000	So, what if nothing, what if, what if this is a legitimate login?
1014000	1018000	Well, silence, everything okay?
1018000	1023000	What if it's illegitimate, meaning that this is an adversary supplying some BJ?
1023000	1026000	Well, in that case, a physical alarm will go on, right?
1026000	1029000	The doors will lock, the administrator will be alerted, right?
1029000	1034000	So, some physical consequences will happen, right?
1034000	1043000	So, what this is, essentially, it's an input-only system, that you just give it name, index, name, index.
1043000	1047000	And in case of a problem, it will raise a real alarm.
1047000	1053000	In practice, you may still want to know as soon as possible, but still.
1053000	1055000	Make sense?
1055000	1062000	So, it can be, like, downstream somewhere in an operations center.
1062000	1073000	So, clearly, you want the Honey checker to be more secure, because this is obviously accessed by, this system will have multiple user accounts, right?
1073000	1075000	Because they are all logging into it.
1075000	1077000	They will have the system administrator.
1077000	1080000	The Honey checker can be, basically, not untouched, for the most part.
1080000	1092000	So, sitting there, in a box somewhere, does it need a screen, does it need anything, just sit in a box, in a closet, in a, you know, behind an armored door or something, and that's it.
1092000	1093000	Right?
1093000	1095000	It just gives this sort of rapid alert.
1095000	1096000	Right?
1096000	1097000	So, I reset that.
1097000	1098000	Okay.
1098000	1102000	Now, we come back to this issue of Honey word generation.
1102000	1103000	How do you do it?
1103000	1105000	Now, look at this.
1105000	1107000	Which one is the password?
1107000	1116000	Obviously, the next to last, because it's the only one that looks like human language.
1116000	1119000	The rest look pretty random.
1119000	1128000	So, it's very likely, I'm not guaranteed, maybe Alice is a genius, can remember, like one of those savants, can remember a string of two characters, but don't like it.
1128000	1129000	Right?
1129000	1130000	So, boom.
1130000	1131000	Done.
1131000	1132000	This one.
1132000	1136000	So, well, what could we do?
1136000	1148000	Remember, we have Password Crackers, the software, right, that, that, you know, breaks passwords, and it, you know, generates human readable passwords.
1148000	1161000	So, we can kind of take passwords, right, potentially decoy passwords, from prior breaches of, like, of password databases, and repurpose them.
1161000	1170000	By adding a letter, a number here, an exclamation, or a question mark, or a comma, or a period, right?
1170000	1174000	Because they are already human passwords, right?
1174000	1176000	The ones from, like, a raw human database.
1176000	1189000	Just grab some, not too popular, but, like, grab some mildly popular password, and tweak it a little bit, and make it a decoy.
1189000	1190000	Right?
1190000	1195000	So, let's say it's something like this.
1195000	1200000	Well, now, now it's difficult, right?
1200000	1206000	If you're that attacker, you're, you're kind of out of luck, looking at these, these passwords.
1206000	1213000	They could all be Alice's password.
1213000	1218000	Happens to be that, but could have been any other?
1218000	1221000	Okay, there are problem cases.
1221000	1234000	Now, if you look at this, which would be more likely to be the password here?
1234000	1236000	My guess is, not wild guess, right?
1236000	1238000	It's probably the second, right?
1238000	1241000	It just kind of sticks out at you.
1241000	1242000	Right?
1242000	1245000	It's mostly more timely, also.
1245000	1246000	All right.
1246000	1249000	So, not good, right?
1249000	1251000	This is not a good selection.
1251000	1263000	Now, if every one of them said, I don't know, down with Joe Biden, down with Donald Trump, down with Gavin Newsom, down with, I don't know, Maduro, et cetera.
1263000	1264000	Yes.
1264000	1265000	Okay.
1265000	1268000	That would be hot.
1268000	1270000	Because they all look very similar.
1270000	1273000	But, but this, hmm.
1273000	1284000	So, one way to generate similar believable passwords is by what's called tweaking.
1284000	1285000	Oh, yeah.
1285000	1293000	So, essentially, you know, I'll put you to the paper, but of course nobody's going to look at it, but the idea is very similar.
1293000	1295000	Tweak the actual password.
1295000	1308000	Take, take the user's actual password that he or she picked and tweak them a little bit to generate, like, minor variations.
1308000	1318000	That has problems, but, something like this.
1318000	1325000	So, both lines are passwords, like gamma half, pacificer six, and this is contamination, right?
1325000	1328000	So, all four of these are passwords.
1328000	1336000	I mean, nobody, I'm saying, well, he thinks that your password is very long, but, but you get the idea, right?
1336000	1338000	They all have similar structure.
1338000	1344000	They all start with, like, the same sort of human readable part, and then there are these numbers, right?
1344000	1350000	Three, two, one, four, five, six, seven, and then there are the sequential numbers, but they all look very similar.
1350000	1354000	Now, looking at this, it's very hard to say, right?
1354000	1362000	So, one of them is, is obviously the password, and the rest are tweaked, but which are tweaked?
1362000	1363000	Why?
1363000	1369000	Because all the other ones, it has the one that has the most common numbers and letters.
1369000	1376000	Maybe, maybe, maybe, but it happens to be this one.
1376000	1381000	No, I mean that, of course, it's a synthetic example, but it happens to be this one.
1381000	1388000	But you get the idea, chaffing is a, does everybody know what the word chaff means?
1388000	1397000	Chaffing, like, when you have weak chaff, you know, stuff that is like fluff, noise.
1397000	1402000	So, the rest of them are noise, right?
1402000	1406000	So, here's another problem.
1406000	1413000	Here you have a bunch of very similar passwords, right?
1413000	1418000	Which one is the real password?
1418000	1420000	Any guesses?
1420000	1425000	I know you, you have a guess, but does anybody want to guess?
1425000	1426000	Okay.
1426000	1427000	It's the fourth one.
1427000	1428000	It's the fourth one.
1428000	1429000	Why?
1429000	1430000	The band.
1430000	1431000	The band.
1431000	1435000	Now, of course, now you know this, except for him, I don't know why he knows, but it's
1435000	1440000	a band from, you know, some, a couple of generations before you.
1440000	1441000	It's a rock band, right?
1441000	1446000	So, it has meaning.
1446000	1449000	The rest of them are kind of random, right?
1449000	1451000	But this one has a real meaning.
1451000	1457000	Looks random, but it is not.
1457000	1465000	So, the semantics of these particular passwords are significant, whereas the rest of them don't
1465000	1467000	have any real semantics.
1467000	1472000	So, if you just tweak by generation, like if the real password is Blink 182, and you start
1472000	1478000	generating Blink 123, Blink 183, well, none of them are rock band.
1478000	1482000	So, somebody who knows this will look at it and say, uh-huh, I know exactly what the password
1482000	1483000	is.
1483000	1485000	That's difficult.
1485000	1490000	I think today you can get GBT to generate some meaningful passwords.
1490000	1495000	Maybe, now this stuff wasn't proposed in an LLM era, right?
1495000	1496000	It was before.
1496000	1497000	Yeah.
1497000	1498000	You probably can.
1498000	1499000	But there's a better idea.
1499000	1505000	You can just repurpose other people's passwords.
1505000	1511000	You know, even conceivably on the same system takes Bob's and Charlie's passwords and throw
1511000	1514000	them in his chaff and Alice's mix.
1514000	1518000	They're as believable as Alice's passwords, you see?
1518000	1521000	You can do that.
1521000	1524000	Well, basically, what is this?
1524000	1525000	What is the idea?
1525000	1527000	What is the honey password scheme?
1527000	1534000	It's an example of distributed security, kind of inexpensive distributed security that
1534000	1538000	strictly strengthens the resilience of the system.
1538000	1540000	Now, it's not going to prevent password breaches.
1540000	1543000	It has absolutely nothing to do with prevention.
1543000	1548000	It has everything to do with timely detection.
1548000	1549000	Okay?
1549000	1557000	So, it will, it's purpose only one, to detect ASAP when something happens, like a password
1557000	1560000	file is compromised and the adversary tries to gain access.
1560000	1561000	Yeah?
1561000	1566000	Can the adversary use these correct passwords and maybe attempt them on a different website?
1566000	1567000	Of course!
1567000	1569000	And they're forgetting that they're using the password.
1569000	1570000	Of course.
1570000	1571000	Of course.
1571000	1572000	This is not a panacea.
1572000	1574000	This is not magic, right?
1574000	1577000	The adversary stole the password file.
1577000	1580000	And Greg told his password.
1580000	1585000	He can try them on a different system because many of us, we use passwords.
1585000	1588000	We do, unfortunately.
1588000	1596000	Now, some, some password guideline checkers, you know how when you select your password,
1596000	1602000	you are asked to enter, I mean, must have at least one lowercase, one uppercase, one special character,
1602000	1603000	and one number, right?
1603000	1605000	I think usually that's what you see I say.
1605000	1606000	And the length, right?
1606000	1609000	Eight characters at least, I think, for us.
1609000	1613000	What was the last time anybody changed the password?
1613000	1616000	I think I have.
1616000	1617000	Okay.
1617000	1619000	You haven't changed the password either.
1619000	1620000	I have.
1620000	1621000	I have.
1621000	1622000	But I just don't remember the number.
1622000	1627000	There are these other rules, but I remember, I think it, I think it's eight.
1627000	1635000	Anyway, so some of the systems will have an additional guideline where you must insert
1635000	1640000	the name of the system you are logging in into your password.
1640000	1643000	Meaning that this is like uci.edu.
1643000	1647000	So your password should have uci.edu in it.
1647000	1648000	That is a pain.
1648000	1653000	Not because if you have uci.edu, that part isn't useful.
1653000	1658000	So you have to essentially add this to your password at the end or in the beginning.
1658000	1660000	You're not going to sprinkle it throughout.
1660000	1666000	And if the limit is eight, well you should not count these seven characters as part of
1666000	1667000	the password.
1667000	1669000	And for strength purposes, right?
1669000	1674000	So essentially, by mandating that you all use uci.edu in your password, I'm saying that
1674000	1680000	your password has to be at least 15 characters long, right?
1680000	1683000	You see what I'm saying?
1683000	1686000	Now, but that would solve a problem, right?
1686000	1692000	In that you could not then reuse, well, it would be awkward for you to reuse that same
1692000	1701000	password because it contains uci.edu on, I don't know, wellsfarga.com.
1701000	1706000	But that's a balance between password usability and password strength.
1706000	1708000	Now, back to your question.
1708000	1709000	There's one other problem.
1709000	1712000	Yes, the adversary could try.
1712000	1717000	But remember, the adversary still doesn't know the right index.
1717000	1722000	So it's very likely it's going to be frustrating for the adversary if the other system also
1722000	1724000	implements a honey checker.
1724000	1726000	Well, they would have different honey.
1726000	1727000	That's right.
1727000	1730000	But then they usually have different passwords.
1730000	1735000	Right, but they just have to try like 20 times and then one of them works.
1735000	1736000	No, no, no.
1736000	1742000	Yes, if the other system, so let's say you broke into, you got uci.edu password for you.
1742000	1747000	And then you went to Wells Fargo and they tried to log in as u using those passwords.
1747000	1752000	But if Wells Fargo also implements a honey checker, that ain't going to work, right?
1752000	1755000	I mean, it ain't going to work.
1755000	1757000	Actually, no, let me take it back.
1757000	1764000	It will work because one of them is probably, yeah, not probably, one of them is going to overlap.
1764000	1767000	So actually, yeah, it might actually work.
1767000	1768000	You need to compare it.
1768000	1769000	That's right.
1769000	1771000	Well, no, no, you don't have to break in to compare.
1771000	1773000	If you break into Wells Fargo, then you can compare.
1773000	1774000	But that's a high bar.
1774000	1776000	I think actually you're right.
1776000	1779000	You could take them to another website and try 20 times.
1779000	1782000	Now, after three or four times, you'll get locked out.
1782000	1785000	So you would have to do this under radar.
1785000	1795000	Remember I mentioned that a good hacker or adversary does not rush to victory.
1795000	1804000	If I know 10 passwords for you and only one is real, I'm not going to try one after another.
1804000	1808000	I'm going to try one and cross it off by myself.
1808000	1810000	And I'm going to get an education payment.
1810000	1820000	Then knowing that you log into Wells Fargo once a day, suppose, I will wait a day.
1820000	1824000	And during that time, you would have logged in successfully.
1824000	1825000	Okay?
1825000	1826000	Reset the counter.
1826000	1829000	I will try the second answer.
1829000	1830000	Doesn't work?
1830000	1831000	Cross that off.
1831000	1832000	Wait another day.
1832000	1834000	You get what I'm going?
1834000	1836000	Smart adversary will do that.
1836000	1847000	Notice that most systems do not warn you when you log in successfully whether they have been in successful attempts before.
1847000	1851000	Whether they should or not is an interesting question in and of itself.
1851000	1857000	Because if they start telling you it will be meaningful only if you have good memory, if you log in regularly, you know what I mean?
1857000	1864000	Like if you are one of those ill retentive people that logs it every day at 8 a.m. to your Wells Fargo account, yes, you will know.
1864000	1866000	You say, what the hell?
1866000	1869000	At 4 p.m. last night somebody entered the wrong password.
1869000	1870000	Ah!
1870000	1875000	But if you are like most people, you don't remember, you don't have that capacity.
1875000	1878000	Most of us don't do this already.
1878000	1879000	Everybody following this conversation?
1879000	1880000	Yeah?
1880000	1881000	Okay.
1881000	1885000	So, anyway, back to this world.
1885000	1889000	This is a nice balance between deployment and security, right?
1889000	1892000	Because it's relatively easy to deploy.
1892000	1896000	Minimally simple, blah, blah, blah.
1896000	1900000	Now, two follow-up questions and we are done.
1900000	1901000	That was two interesting things.
1901000	1903000	Actually, what you raised is also interesting.
1903000	1905000	I hadn't thought about that.
1905000	1911000	Can we repurpose this theme to add a separate password?
1911000	1915000	The Alice would have to remember two, two passwords.
1915000	1922000	Well, one of them is real password and the other one is I'm being threatened, I'm under duress.
1922000	1932000	Notice that banks use this system, you know, for PIN codes and combinations for like saves and stuff.
1932000	1934000	There's two combinations.
1934000	1936000	One is emergency, one is real.
1936000	1940000	When you enter an emergency combination, the safe will open.
1940000	1944000	But they will immediately notify the police or security.
1944000	1946000	So the idea is the same here.
1946000	1951000	If you have a list of, if you are Alice and you have a list of N passwords,
1951000	1957000	it would be nice if you remembered two and only entered that other second one in case of emergency.
1957000	1961000	Somebody puts a gun to your head and says, you know, log into your bank account and transfer money.
1961000	1966000	Well, you enter, but the bank now knows that somebody is threatening you.
1966000	1968000	Yeah, it'd be cool.
1968000	1972000	And it can be done with the honey checker, right?
1972000	1979000	The honey checker would raise an alarm when you enter that password that is signified in the emergency.
1979000	1982000	And now, finally, there is a problem with the honey checker.
1982000	1986000	Nothing is just beneficial.
1986000	1991000	One of the things that the industry may aim to just recap it.
1991000	1993000	Maybe the industry doesn't care to get into the computer system.
1993000	1996000	He wants to inconvenience you as much as possible.
1996000	2003000	So you imagine you are a large-ish organization where the system has numerous accounts, maybe thousands, right?
2003000	2009000	This et cetera password file has like thousands or hundreds of accounts, employees, right?
2009000	2014000	The adversary breaks one password.
2014000	2016000	Just one.
2016000	2017000	Okay?
2017000	2020000	He wants to take his chances.
2020000	2022000	He doesn't have to crack all of them, right?
2022000	2023000	So the answer is easy.
2023000	2024000	And enters that.
2024000	2025000	Says, Alice, here's password.
2025000	2026000	User name Alice, here's password.
2026000	2028000	Immediately the alarm goes on.
2028000	2031000	What happens at that point?
2031000	2036000	At that point, everyone is locked out and everybody must change their password.
2036000	2039000	That's a giant nightmare.
2039000	2044000	So the adversary could be very happy just achieving that.
2044000	2049000	If the adversary's goal is denial of service.
2049000	2051000	Questions?
2051000	2056000	No questions.
2056000	2057000	All right.
2057000	2058000	All right.
2058000	2061000	Now it's time to switch to something different.
2061000	2066000	Let me share the screen.
2066000	2067000	All right.
2067000	2077000	Now we're going to switch over to something called single synon or something called Kerberus.
2077000	2079000	Anybody ever heard of Kerberus?
2079000	2082000	Not from Greek mythology, but actual Kerberus.
2082000	2083000	Yeah.
2083000	2084000	Okay.
2084000	2086000	Everybody ever heard of single synon?
2086000	2087000	Okay.
2087000	2093000	Well, some of you, many of you probably already used Kerberus without knowing it.
2093000	2096000	Windows authentication, right?
2096000	2097000	Distributed authentication on Windows.
2097000	2103000	If you ever use ICS facilities for using, you know, Windows network, you've used Kerberus.
2103000	2105000	It's underneath.
2105000	2108000	And then we'll go on to web security.
2108000	2109000	All right.
2109000	2112000	So what is Kerberus or what is single synon?
2112000	2114000	The idea of a single synon is very common.
2114000	2117000	You have used it on the web, although not using Kerberus.
2117000	2121000	Anybody know what OAuth is?
2121000	2122000	Two people.
2122000	2123000	Anybody else?
2123000	2124000	Three.
2124000	2125000	Okay.
2125000	2127000	Anybody want to tell me what OAuth is?
2127000	2130000	Based on, no wrong answers.
2130000	2132000	What is OAuth?
2132000	2133000	No?
2133000	2134000	What does it do for you?
2134000	2135000	Okay.
2135000	2136000	Let me ask you.
2136000	2137000	What does it do for you?
2137000	2138000	You can access a different application.
2138000	2139000	It's like an authentication.
2139000	2140000	Right.
2140000	2141000	So you log into Facebook.
2141000	2144000	And you want to access, I don't know, TikTok or Instagram or something like that.
2144000	2145000	Snapchat.
2145000	2146000	And you do it without having to provide your username.
2146000	2147000	How is that possible?
2147000	2148000	Facebook instead?
2148000	2150000	Well, it's not because everybody loves Facebook and respects Facebook.
2150000	2151000	No.
2151000	2152000	It's just Facebook authenticated you as somebody.
2152000	2161000	And Facebook basically passes your credentials over to Instagram and says, this user has been
2161000	2162000	authenticated.
2162000	2163000	Google does the same thing, right?
2163000	2164000	With Gmail.
2164000	2165000	You're authenticated with using via Gmail and then you can use Google Drive.
2165000	2166000	They had different applications.
2166000	2167000	But you only signed on once.
2167000	2169000	So the whole idea is to make it easy for users like you and you.
2169000	2172000	You can make it easy for users like Google Drive to get your credentials.
2172000	2173000	It's not because everybody loves Facebook and respects Facebook.
2173000	2174000	No.
2174000	2175000	It's just Facebook authenticated you as somebody and Facebook basically passes your credentials
2175000	2177000	over to Instagram and says, this user has been authenticated.
2177000	2178000	Google does the same thing, right?
2178000	2179000	With Gmail.
2179000	2180000	You authenticated with using via Gmail and then you can use Google Drive.
2180000	2182000	They have different applications but you only signed on once.
2182000	2193000	So the whole idea is to make it easy for users like you and Google Drive to use Chrome.
2193000	2200760	users like you and me, first to remember fewer passwords, and second having to authenticate
2200760	2207080	many many times. You know what it means to authenticate many times. Not just because
2207080	2211080	let's say IMT requires us to re-authenticate, but I'm talking about authenticate many times
2211080	2220040	to different applications. So that's the whole idea behind single sign-on, is that you sign
2220040	2228040	on, you log in. Sign on is just another word for login. You log in once, and you don't do it for every application.
2229400	2235720	So the basic problem that Kerberos in general, single sign-on tries to solve is this. You have
2236360	2245640	many users and you have many what's called servers. If it helps you think of servers as being even like
2245640	2255640	apps or applications that run on different places. Originally and even today, the Kerberos is mostly
2255640	2263240	used within organizations. So suppose you're working in an organization like UCI or a commercials entity
2263240	2271480	of some sort of company. Not a tiny starter, but a company of certain size. And so you have a bunch of
2271480	2279080	users with different job titles and different privileges. Some users can access some resources,
2279080	2285880	some and not others, and no different users depending on their job, may have unique access
2285880	2291560	policies governing their access to resources. There are compute servers, there are GPUs, there are storage
2291560	2298440	devices, there are printers, there are 3D printers. There are all kinds of equipment and there are all kinds of
2298440	2305160	services that those that equipment gives you, right? So we call those things servers in this lecture.
2306680	2314440	So the main problem is how a user proves their identity, right? Through a multitude of servers,
2314440	2321160	right? Because a given user will come in the morning to work, will log in, and then during the day,
2321160	2326360	in the course of a typical day, will want to access some service. I want to print a document,
2326360	2336760	access company calendar, I don't know, run a job on an expensive GPU rack somewhere, okay? These kind of services.
2338360	2346920	So, clearly a naive solution is to say, well, every service or every server that offers a service
2346920	2351960	should have its own account database, should have its own account database, and every user that is
2351960	2360760	allowed to access that server should have an account, okay? That could make sense. So if you want to,
2360760	2367160	if you're allowed to use the GPU farm, well, have an account there. If you're allowed to use that printer,
2367160	2373160	well, there's going to be a printer server that will maintain that account database. Same for storage devices and anything else.
2373160	2387000	That would work, but it wouldn't scale. Because that means that we have, coming back to the problem
2387000	2392040	with the password issue we discussed in the last couple of lectures, you would have to, as a user,
2392040	2401160	as an employee, you would have to remember as many passwords, as many user names, but at least as many
2401160	2407240	passwords, maybe the username is the same, as many passwords as there are servers, and you will
2407240	2414920	physically have as many accounts as there are servers. And of course, if you have all these servers,
2414920	2422040	each running its own account database or accounting system, well, an adversary who breaks into any of
2422040	2427160	them already gets something. Potentially, if you reuse passwords, you will get your passwords on other
2427160	2433720	servers. And we know the people who use passwords, right? So it's not a scalable world if you have
2434520	2440520	every server maintaining its own database of users and doing its own access control.
2444440	2445000	All right, so
2447720	2455880	even if you do, in fact, have the same password for every server, right, separately, if you want to change it,
2455880	2460600	you would have to contact each one individually, which is tremendous damage.
2463400	2469000	So, clearly, we want to do something better. We want to have better security,
2469000	2474920	means be secure against eavesdroppers and actively malicious adversaries. Remember,
2474920	2480760	eavesdroppers just listen, malicious adversaries, actively active adversaries interfere, right?
2480760	2486120	They introduce their own traffic, they delete traffic, they retard traffic, they change traffic,
