start	end	text
337800	342800	If the bank account has this much money, why sell it for $300?
342800	346800	It's risky to get it out.
346800	347800	Right.
347800	348800	Money is there.
348800	351800	How do you get it out?
351800	352800	Right?
352800	355800	So, that's not easy.
355800	358800	Let's feel sorry for the bad guys for a second.
358800	361800	Their job is not always easy.
361800	366800	They have, let's say, they have access to my bank account.
366800	368800	They have the right credentials.
368800	369800	They have everything.
369800	373800	But, what they don't know is how to transfer that money, how to cash out.
373800	380800	Because, chances are, the first time they do something like that, they will be caught.
380800	382800	Or, some flag will go on.
382800	383800	Right?
383800	384800	So, what can they do?
384800	388800	Well, if they have a debit card, they could try to use an ATM.
388800	390800	But, ATMs have limits.
390800	392800	Usually, close to this.
392800	394800	You see why?
394800	395800	ATMs have limits.
395800	397800	But, they have to have an ATM debit card.
397800	399800	That's also not that easy.
399800	402800	Because, debit cards, ATM debit cards, these days, also have chips.
402800	403800	Right?
403800	406800	And, cannot use a magnetic strap.
406800	408800	They can go to a supermarket.
408800	409800	Right?
409800	411800	I think the supermarket will give you like $50 cash.
411800	412800	Eight.
412800	413800	Eight.
413800	414800	Oh, excuse me.
414800	415800	Eight.
415800	416800	Still.
416800	417800	Well.
417800	418800	Right?
418800	419800	Same ballpark.
419800	424800	So, they have to find a place where they can wire the money.
424800	425800	Right?
425800	426800	Somewhere.
426800	430800	Some bank in some Krapistan, Slabonia, somewhere.
430800	435800	Some place where it is difficult for the US government or the banks to reach.
435800	437800	But, it's going to be once.
437800	438800	And, there are limits.
438800	442800	Most banks, if you know, have limits on the amount of money you can transfer in a single wire,
442800	445800	in a single day, in a single transaction.
445800	447800	That's why.
447800	448800	It's not that.
448800	449800	Right?
449800	457800	Typically, there would be, this is sort of my experience, credit card thieves that are
457800	465800	the most successful are not the ones who go and like, do a shopping spree in Walmart
465800	468800	or in Amazon.
468800	475800	The most successful overall credit card theft occurs when it's used by, it's called a death
475800	477800	by a thousand cuts.
477800	484800	When you steal a massive number of credit cards and you charge a little bit.
484800	491800	Now, the idea is that many people, first, don't pay attention to credit card, you know.
491800	495800	Like, they'll look at the bill at the end of the month because they're lazy.
495800	496800	Right?
496800	500800	Most, let me talk, most people like us, how many of you really look at your credit card,
500800	502800	like, line by line?
502800	509800	So, if there's a small charge that occurs somewhere, for like, ten bucks or five bucks,
509800	513800	chances are, one, you might not notice even if you look.
513800	519800	And, if you don't look, your total monthly amount is going to be about what you'd expect.
519800	525800	As opposed to going and buying $3,000 refrigerator, which immediately, like, you know, makes you
525800	526800	want to cancel the cut.
526800	527800	Right?
527800	533800	But, it's fair for them, for the adversaries, for the thieves, to just do small amount of
533800	538800	transactions every month, so they go under readout.
538800	541800	That could last for a while.
541800	544800	Eventually, they'll get discovered, and the credit card will get cancelled.
544800	550800	But, how many people are going to get on the phone with a credit card company and spend an
550800	553800	hour discussing a $5 charge?
553800	556800	A lot of people just say, okay.
556800	563800	So, anyway, there's all kinds of marketplace for everything.
563800	568800	Not surprisingly, there's also marketplace for botnets and malware.
568800	572800	You can rent a malware just like you can rent a vehicle.
572800	573800	Right?
573800	579800	So, if you use, if any of you have used any kind of darknets, I'm going to hold it against
579800	585800	you, but if you use Tor hidden services, for example, if you do browse the directory of
585800	589800	Tor hidden services, you see things like that.
589800	591800	Basically, you can rent zombies, right?
591800	592800	So, what are botnets?
592800	594800	Botnets are networks of zombies.
594800	600800	That is, computers just like the ones in front of you, and maybe even smartphones, and
600800	604800	definitely desktops that have been zombified by some malware.
604800	611800	The owners are generally not aware, but the botnets is controlled by some command and control
611800	616800	center, and the operator of that command and control center, of course, can make the
616800	617800	zombies do whatever.
617800	622800	Lying cryptocurrency, denial of service attacks, right?
622800	623800	Send spam.
623800	625800	Why not?
625800	632800	And anything else you can imagine.
632800	634800	And there's some bad news.
634800	642800	The bad news is that no matter what we do, security is almost never a primary consideration,
642800	643800	in any product.
643800	646800	That is the sad reality.
646800	653420	and it's not going to change anytime soon because manufacturers in any sphere
653420	660540	right whether it's smart cars right these you know super automated vehicles
660540	666360	or IOT devices or laptops or smartphones the priority of the manufacturer is to
666360	674400	give you new and better features shinier stuff glossier shinier stuff so
674400	679620	you'll buy it and because you want to be that person with the shiny glossy stuff
679620	684840	like the next person right you want to have that latest iPhone latest Samsung
684840	691080	latest whatever because you want to be a keep up with the Joneses and there's
691080	697160	these newer features and those exciting new technologies and are wonderful but
697160	704180	security always takes the backseat because it doesn't sell why have you
704180	709400	seen an advertisement that says buy I don't know why our phone it will be you
709400	714200	will be twice as slow as the next one because we're so secure how many people
714200	719780	are going to go for that so it's not going to be the consideration because it
719780	726080	sort of impedes progress the other problem is that whether you're dealing
726080	733760	with smartphones or IMG devices or you know super computer style servers most
733760	739400	systems that are feature-rich that is that like applications that we use today
739400	744860	they are rich with features they are complex there's complex software in the
744860	750740	online and complex software well has bugs and vulnerabilities the bigger the
750740	757040	software the more likely there are bugs and vulnerabilities and so the more
757040	761140	programmers you write contribute to a given piece of software the more
761140	767540	vulnerabilities you're gonna have and examples of course I will buffer overflows you
767540	773780	probably heard about right people know what buffer overflows are it's okay not to
773780	782300	know or cross-site scripting another very popular attack methodology also
782300	787640	networks are open you know we essentially look at you walk into UCI you can use
787640	795620	connect to a public Wi-Fi here no problem maybe it will go away so but there are many
795620	799220	places where connecting to the internet and connecting to an open network it's
799220	807320	just easy doesn't it's not an attack last bullet is also important most
807320	813620	successful attacks it's a spectacular attack aren't purely electronic digital in
813620	822200	nature they involve humans yeah us meaning as big and they involves
822200	830240	attackers so so they may cause damage in the digital world but tremendous damage but
830240	835460	they often start with a human like like fishing attacks they will start start with
835460	836600	like social engineering
836600	863600	the better news is that there are defense mechanisms there are some mitigation techniques or as we discussed last time to some to prevent some to detect some to recover from attacks but we need to understand their limitations some people naively believe that cryptography
863600	867080	some people naively believe that cryptography
867080	873500	what's a wonderful thing cryptography and of course everybody should know some but
873500	876800	cryptography will solve all your problems all you need to do is to have good
876800	880760	crypto and with good crypto you can build everything possible to defend yourself
880760	885440	this is absolutely not true this is a quote from one of the top
885440	890180	photographers in the world basically says I mean verbatim if you think your
890180	893540	cryptography will solve your problems then you don't understand cryptography and you
893540	897900	don't understand your problem so it will solve some small problems here and
897900	903080	there and it needs to be managed very well and well we'll talk about this yeah many
903080	908900	security problems are based on misunderstanding of cryptography or misuse of
908900	916100	cryptography it also helps to have user awareness so at the end of the day most
916100	922760	security methods involve some exposure to human users people like us and even
922760	930200	people that are even less tech savvy than us right think about don't have to go as
930200	937520	far as your your grandpa or some kind of a you know idiot uncle you know somewhere but
937520	941840	you know just think about regular people doing regular every day job in regular
941840	945180	jobs out there in industry
945180	960180	so education helps education helps and unfortunately so this is one of those
960180	965180	grants that I have for the last I've got no so many years you know most of you went to
965180	970820	high school right you probably went to high school and middle school and in some
970820	976620	form you probably have health education right this really difficult course that
976620	981020	everybody loves it sometimes it's called health sometimes called hygiene you know
981020	985700	some yeah even sex education it's all related right that something in most
985700	991040	countries they have some kind of course for middle or high school students wouldn't it
991040	1003100	be nice if we have internet hygiene education or internet or computer hygiene it's
1003100	1008140	just as important just as important for you to brush your teeth and floss every
1008140	1012220	morning and to take showers once in a while it is just important to change your
1012220	1016300	passwords once in a while and to select your passwords appropriately to know how to
1016300	1020320	log in and if somebody's breathing down your neck as you're logging in you probably
1020320	1024640	are not in the same space are you and these simple things that we could teach
1024640	1029860	people from early age would certainly help alleviate a lot of problems that involve
1029860	1040300	humans but we're not there yet of course usability and this is not just user acceptance
1040300	1048160	usability of security techniques is important so did any of you present here today take Habib
1048160	1057220	Farouk's usable security course good so now you you're probably better off than the rest you know
1057220	1064840	that usable security is important right because security that isn't usable is useless
1064840	1072340	doesn't do anything right people avoid it people subverted people people come up with all kinds of
1072340	1080020	tricks not to not to participate right so usability is very important economics economics is important
1080020	1085340	and there is a whole branch of research I don't do it but I know people who do to study the economics of
1085340	1102840	security sometimes security that makes no sense because the cost of introducing security outweighs the protection that it gives you so if attack occurs it might be easier to accept the attack than to introduce the security
1102840	1109340	I know it probably sounds funny coming from somebody like me but there are situations like that they need to understand when they have
1109340	1127340	sometimes security measures a pure overkill right that maybe for example I in order to vote in a faculty on faculty minutiae like I don't know who gets promoted who or who gets some award whatever
1127340	1139300	in my department I have to log in to using VPN why what's the point who is going to cheat on that what's the
1139300	1147300	incentive. Zero. But yet, I have to use the VM, use Duo to log in. Makes no sense at all.
1147300	1156800	No economic sense. But there are cases where it does. This guy, he looks like a hardened
1156800	1163300	criminal. Probably somebody you don't want to meet. Or at least somebody who sits in a
1163300	1168300	basement and writes horrible code, right, that's going to steal your credit card. This
1168300	1172300	guy is actually a Turing Award winner. His name is Ken Thompson. He doesn't look like
1172300	1176300	this anymore. I think he's very old. Actually, I think he's still alive, but he's very old.
1176300	1181300	But now that I've told you, he does look like a very committed geek, doesn't he? T-shirt,
1181300	1191300	shirt over it, you know. So he is the co-author of C, co-inventor of C language. And also
1191300	1197300	Unix, one of the sort of principal designers of the original Unix. Well, he had something
1197300	1201300	to say about trust. He's not fundamentally a security person, but he does know something
1201300	1207300	about trust. And he had this famous lecture, ACM Award lecture that he gave, and a paper
1207300	1214300	actually called Reflections on Trusting Trust. And it's just a cute set of observations that
1214300	1221300	you can get to it, free, at the article. And the main question he was asking, what code,
1221300	1230300	right, or what software can we trust? Right? And his example was that consider, you know, people
1230300	1239300	build Linux, right? Anybody else? Anybody who does not know what Linux is? Okay, so you know,
1239300	1244300	there's a login program, there's a super-user program. I mean, today it's called something
1244300	1248300	else, or something like that. Traditionally, there's an SU, super-user program, to run
1248300	1255300	privileged commands using that instead of logging in as root. Right? So these programs,
1255300	1264300	a part of the Unix of Linux distribution, is the binary containing those programs reliable? Right?
1264300	1272300	Android is also based somehow loosely on Unix, right? When you log in, does the login program
1272300	1278300	by any chance, like, send your password somewhere outside? Or does it store it in a special place
1278300	1286300	when you type in your password? You do type in your password, right? When you log in. Do you ever wonder,
1286300	1295300	where do those letters go? Do you know what happens when you type in your password? Does anybody know?
1295300	1300300	What happens? It gets hashed with the salt and then compared against the... Pepper? No?
1300300	1307300	No? Pepper? No, just salt? I don't know what happens. Okay, so we'll come back to that.
1307300	1313300	And so there's salt and it's hashed, and that's what you think is happening, right? What should happen.
1313300	1319300	Right, we type in those letters. Presumably the letters are not logged as we're typing, right?
1319300	1332300	That's what he said, what he said, supposed to happen. That whatever sequence of letters,
1332300	1340300	numbers letters, that is supposed to be your password, gets hashed, well, salt and hashed,
1340300	1347300	into some fixed value, and then? Compare it against the one in your shadow file.
1347300	1353300	You know, that's the whatever, right, shadow file. We think, we hope that's what happens,
1353300	1361300	but do we know? Do we know? Or when you use su, right, or sudo, right? And it asks you to write
1361300	1366300	your root password. Do you know what really happens? Do you know what's supposed to happen?
1366300	1373300	Or do we know really? Is there a back door there? We have no idea. Did you, like, manually
1373300	1382300	inspect every single machine instruction in a binary? Do you know anybody who has ever done that?
1382300	1393300	I don't. So, okay, so the binary you cannot trust, right? So the next thing, again, according
1393300	1399300	to Ken Thompson, you could check the source code. Because Unix, unlike all the other crap we
1399300	1406300	ran, right, you know, like iOS or Microsoft Windows, is open source. You could get whatever, Red Hat,
1406300	1413300	Ubuntu, Linux, embedded Linux, whatever. All these operating systems are open source. You can get all
1413300	1419300	the entirety of the open source, of the source code for them. You could manually inspect in
1419300	1428300	C, right? Usually in C. The code, not difficult. Take us some time to say, oh, this is the login
1428300	1434300	program, right? So there's login.c and login.h. Look for that and say, okay, is it like sending
1434300	1438300	anything? Is it opening a socket to some God knows where? Or is it like storing opening
1438300	1445300	a file? No? Good. Okay, so you, you kind of assured yourself that there's nothing wrong
1445300	1452300	with the source code. All right. Well, then you recompile. Because you don't trust the binary
1452300	1461300	that's already there. Now you recompile, say, aha, I know the source code. I just compiled it.
1461300	1470300	This is the compiled version. I can trust it. Hmm. Who wrote the compiler? The compiler is part
1470300	1482300	of the, your, your, your ecosystem. Hmm. Okay. What if the compiler looks for a pattern in the
1482300	1489300	login program? That's like, say, reads the password. Just, ah, login program. Normally I compile
1489300	1498300	faithfully. But for this program, I'm going to insert a back door. Right? Could do it.
1498300	1503300	All right. So now we say, okay, let's get a little more paranoid than realistic. Let's inspect
1503300	1513300	the source of the compiler. That's going to take us a while. Compilers are not. You think that,
1513300	1519300	some of you are thinking that Michael Francis compiler course. Yes? Probably sweated through it,
1519300	1526300	right? Not easy. Compilers are rough. Not for the faint of heart. Okay. Well, let's say you did your
1526300	1533300	homework. You went through the compiler. You checked. Okay. Looks good. Recompile the compiler.
1533300	1545300	Before recompiling the login. Okay? With what exactly? With what are you going to recompile the compiler?
1545300	1562300	Which you did not expect. So, the compiler that you used to compile the compiler is going to have
1562300	1569300	these nice couple of things. So, oh, if it matches the login pattern, compile back door. If it matches the
1569300	1579300	compiler pattern, compile back door. What can I say? At the end of the day, we are royally screwed.
1579300	1586300	At least that's what he said. And that's, again, a quote from Ken Thompson. The world is obvious.
1586300	1591300	You can't trust code that you did not totally create yourself. Especially a quote from companies that
1591300	1604300	employ people like me. And he had the time to work for AT&T research. Yeah. So, that's a nice lesson.
1604300	1610300	So, what we've looked at so far. Basic security definitions. I barrage you with a lot of, like,
1610300	1616300	terminology, right? Don't worry about that. Look at the services, make it the tax. All right.
1616300	1622300	I already said this last time, I think, right? Or did I? No, I think I didn't. We didn't cover the slide.
1622300	1628300	So, there's a directory. You don't have to do this. Okay? If you already feel comfortable with, like,
1628300	1633300	elementary, if you took an elementary security course somewhere, someplace, don't bother.
1633300	1640300	If you haven't, you feel like you need a little bit of, like, a background, go there. Google Drive.
1640300	1646300	I mean, I'll post this. Oh, actually, I already posted it. So, and you can look at, like, CS-134,
1646300	1652300	which is the undergrad course that both I and Alfred Chen teach at various times.
1652300	1658300	And then I want you to watch this video. That's kind of entertaining.
1658300	1666300	And this lady, which is a very, very competent technical journalist, has this nice book, which I'm trying to recommend the book.
1666300	1674300	The book is fun to read, but the video is, it was actually her interview with someone at UCF a couple of years ago.
1674300	1680300	And then, of course, with the projects, right? So, team up whenever possible.
1680300	1687300	Come up with project topics. I did cover this, I think, last time. So, but let's go over it quickly.
1687300	1695300	So, you can do any of that. If what you have in mind does not fall into any of these categories, talk to me.
1695300	1700300	The sooner the better. It's okay. I mean, this is not an exhaustive list.
1700300	1703300	If you have some great idea, you want to do it as a project, talk to me.
1703300	1708300	What I want to make sure you don't do is don't double-dip. Okay?
1708300	1713300	So, what does double-dip mean? It means that you are doing research with your advisor.
1713300	1718300	Say you're a PhD student, doing research with your advisor on the, I don't know, security for underwater basket weaving.
1718300	1724300	And you say, oh, you know, that's my topic, research topic, I'm going to do part of it in the project discourse.
1724300	1729300	No. You're already doing that research, that's great, fine, whatever. Leave it alone.
1729300	1734300	Oh, you're doing research in, I don't know, some other, sorry, you're doing a project in another course.
1734300	1737300	I don't know, machine learning. That requires a project, or database.
1737300	1740300	Let's say you take a database course, they have a project in climate.
1740300	1744300	You can't commingle them. Okay? So, no double-dipping.
1744300	1748300	Now, if you have a project that you've done somewhere, or you're doing somewhere, and you say,
1748300	1754300	well, that project has nothing to do with security, and I'm going to introduce some cool security features to my project,
1754300	1761300	as long as both instructors know it, me and the other person, and we're okay with it, that may be possible.
1761300	1763300	Does that make sense?
1763300	1768300	It gives you a pretty wide playing field.
1768300	1772300	Any questions?
1772300	1775300	Okay.
1775300	1779300	We're ready.
1779300	1784300	We're going to go breeze through this pretty quickly.
1784300	1792300	Yeah, this is like, often I just like, in the past I sometimes let students kind of go through it themselves,
1792300	1800300	but I found it useful, at least go through part of it, in class.
1800300	1812300	So, this is kind of a blitzkrieg, a tour of network security from this book by Computer Networking by Kuroza Ross.
1812300	1814300	Has any of you seen this book?
1814300	1816300	Or used it in your networking course?
1816300	1819300	It's quite popular.
1819300	1823300	Anyway, you may or may not have seen this chapter, or at least covered that chapter,
1823300	1837300	because a lot of times networking courses, especially in UC, which is only 10 weeks, they don't cover security.
1837300	1839300	Alright, so just a quick roadmap, right?
1839300	1847300	So the idea behind this chapter, very dense chapter, is to give you kind of very, very quick overview of network security
1847300	1853300	before we get into more interesting topics, which is what this class is supposed to be about.
1853300	1858300	So, you need to be conversant in some very basic photography.
1858300	1866300	Now, if you look at the slide, the pointer I gave earlier about this 134 course, you get more than basic stuff there.
1866300	1870300	There's like a third of the course is crypto.
1870300	1873300	But you don't need to absolutely go there.
1873300	1880300	You know, if you understand these slides that I'm presenting today, you should be okay.
1880300	1885300	So, remember the networking there, or the network hierarchy, right?
1885300	1890300	The layer hierarchy of, well, seven layers, roughly.
1890300	1893300	The question is, well, where do we reduce security?
1893300	1895300	And the answer is very obvious.
1895300	1897300	You can't introduce security in just one layer.
1897300	1900300	You have to pretty much introduce them in every layer.
1900300	1901300	Right?
1901300	1902300	So here, a physical layer, right?
1902300	1904300	Physical layer is radio, right?
1904300	1905300	Today, it's pretty much radio.
1905300	1907300	Sometimes it's optical, right?
1907300	1909300	Just to the optical network.
1909300	1915300	Sometimes it's some other kind of quantum, right?
1915300	1918300	These days, quantum is, you know, becoming popular.
1918300	1920300	So there's, of course, quantum communication.
1920300	1921300	And that's what they're up.
1921300	1923300	But most of today's communication, right?
1923300	1926300	Data link, right?
1926300	1929300	That would be something like Ethernet, right?
1929300	1934300	Some form of Ethernet, whether it's wired Ethernet or wireless Ethernet.
1934300	1936300	Network layer, we have IP, right?
1936300	1940300	IP is the lingua franca of the Internet, right?
1940300	1943300	It's the only thing that makes the Internet, not the web.
1943300	1945300	IP is what makes the Internet.
1945300	1949300	We have the transport layer, TCP, UDP, RTP.
1949300	1952300	And then the session layer, like all the socket stuff.
1952300	1957300	TLS sort of lives up there, too.
1957300	1959300	Then you have applications.
1959300	1962300	And then above that, you have the presentation software, essentially,
1962300	1967300	that faces us, the user-facing software.
1967300	1972300	So what are we looking at?
1972300	1977300	Well, a physical layer, which is essentially the layer that,
1977300	1981300	like if you are using, oh, a bunch of you are using your smartphones
1981300	1983300	and your laptops.
1983300	1985300	Well, I don't know, let's forget smartphones.
1985300	1990300	A lot of people here who are using your tablets and laptops,
1990300	1994300	probably you're not communicating via cellular,
1994300	1996300	although you could, in principle.
1996300	2003300	The chances are you are communicating to the access point, right?
2003300	2009300	And you are sending wirelessly, of course, the packets,
2009300	2011300	and receiving packets from the access point.
2011300	2014300	Some of you are supposed to be talking to each other directly,
2014300	2016300	using Wi-Fi directly, but that's unlikely.
2016300	2020300	Most of you probably don't know each other at that point.
2020300	2023300	So what could be done at that level, right?
2023300	2027300	At that level, you are susceptible to jamming.
2027300	2029300	So if I say, you know what?
2029300	2031300	I'm going to be a hardest about this class.
2031300	2033300	None of you are going to be browsing the internet.
2033300	2036300	While I lecture, I will bring a jammer here
2036300	2038300	and jam this class, right?
2038300	2041300	So that y'all won't be able to, you can still use your computers,
2041300	2043300	but you won't be able to use your Wi-Fi.
2043300	2046300	There are even cellular jammers.
2046300	2048300	Though they are illegal.
2048300	2051300	I think they are illegal.
2051300	2056300	Unless you have, like, some more enforcement permission.
2056300	2059300	But definitely Wi-Fi jammers I could bring.
2059300	2062300	And say, okay, no Wi-Fi for you.
2062300	2063300	Not sure if that...
2063300	2065300	There are probably also Bluetooth jammers.
2065300	2066300	But anyway, so what is a jammer?
2066300	2067300	It's a noise jammer, right?
2067300	2070300	It generates noise, large amounts of noise
2070300	2072300	on a particular radio frequency.
2072300	2074300	It prevents you from communicating.
2074300	2077300	Now, you will all know that I'm jamming you, right?
2077300	2081300	Because your interface will realize that it's being jammed.
2081300	2085300	Or I could just jam this.
2085300	2088300	And prevent you from essentially accessing the exit.
2088300	2089300	You will know.
2089300	2091300	Jamming is what's called an active attack.
2091300	2093300	It's not subtle.
2093300	2095300	Okay?
2095300	2099300	What other things happen in the physical area?
2099300	2101300	RF fingerprinting.
2101300	2103300	You might say, what is RF?
2103300	2107300	Well, radio frequency fingerprinting allows me,
2107300	2113300	after observing, then sniffing on the traffic going on here.
2113300	2116300	To essentially come up,
2116300	2119300	and I might have to use some machine learning a little bit,
2119300	2125300	to come up with a set of features that describe uniquely your Wi-Fi interface.
2125300	2128300	As opposed to his, as opposed to his.
2128300	2129300	Your interface.
2129300	2133300	And then, of course, I have a profile for his, and for his, and for his.
2133300	2135300	So, why is that an attack?
2135300	2137300	Why is that something to be concerned about?
2137300	2142300	Well, it allows me to then identify your interface,
2142300	2144300	in some other place in the world.
2144300	2146300	At some other time.
2146300	2148300	It allows me to track you.
2148300	2149300	Right?
2149300	2151300	And link you.
2151300	2152300	Right?
2152300	2154300	Even if you paint your laptop black,
2154300	2157300	and put a paper bag over your head,
2157300	2159300	and I don't know who you are,
2159300	2161300	but I'll know it's the same interface.
2161300	2164300	Does that make sense?
2164300	2166300	So, you might think this is a bit of exotic,
2166300	2167300	why is this an attack?
2167300	2168300	Trust me, it is.
2168300	2170300	It is a problem.
2170300	2171300	Yeah.
2171300	2172300	Is that for the same class of devices,
2172300	2173300	or specific?
2173300	2174300	My last problem?
2174300	2176300	Uh, I think it's,
2176300	2178300	okay, depending on,
2178300	2182300	I didn't say anything about what kind of fingerprinting software I would use,
2182300	2189300	but, yeah, there are some simple things that will basically, you know,
2189300	2191300	from your MAC address,
2191300	2195300	I'll be able to tell, like, if it's a, what devices,
2195300	2196300	like, it would be an Apple.
2196300	2199300	I might not be able to tell that it's a particular model,
2199300	2201300	but I'll know this is an Apple.
2201300	2202300	Right?
2202300	2205300	The MAC addresses and Wi-Fi,
2205300	2207300	in general, the Ethernet MAC addresses,
2207300	2209300	they have some structure.
2209300	2213300	So, I should be able to tell the manufacturer,
2213300	2216300	and maybe sometimes the model, depending,
2216300	2219300	because they are globally administered, the Ethernet MAC address.
2219300	2220300	Or at 40 AM.
2220300	2221300	All right.
2221300	2226300	So, and then can I,
2226300	2230300	but that just tells me broadly what kind of device this is,
2230300	2231300	but it doesn't tell me,
2231300	2236300	for example, if two of you have the same model of the MacBook,
2236300	2239300	maybe I won't be able to tell the difference with that simple approach
2239300	2240300	by just examining the MAC address,
2240300	2243300	but if I actually listen to the features,
2243300	2247300	because no matter how much the manufacturers try,
2247300	2251300	there are imperfections in manufacturing.
2251300	2252300	Right?
2252300	2255300	So, the two identical laptops,
2255300	2258300	their interfaces will not have the same characteristics.
2258300	2259300	Yeah?
2259300	2262300	Is it illegal to use a MAC address?
2262300	2265300	Is that illegal or, yeah?
2265300	2266300	What do you mean?
2266300	2269300	Well, it's not illegal to modify a MAC address.
2269300	2272300	Can I just use other people's MAC address or something?
2272300	2274300	Well, to use other people's MAC address,
2274300	2276300	you have to modify yours.
2276300	2277300	Is that illegal?
2277300	2278300	I don't think so.
2278300	2281300	Don't vote me on it, but I believe it's not.
2281300	2284300	In fact, some laptops,
2284300	2288300	some phones allow you to change a MAC address.
2288300	2291300	In part, I think for the same reason,
2291300	2292300	that it's to prevent tracking.
2292300	2295300	A lot of devices just like randomize your MAC address.
2295300	2296300	They do randomize.
2296300	2297300	For every connection you use.
2297300	2298300	Yeah.
2298300	2299300	That's right.
2299300	2300300	But they have to do it within reason.
2300300	2301300	They cannot like,
2301300	2304300	I think there are some rules that they have to abide by when they randomize a MAC address.
2304300	2305300	Yes.
2305300	2306300	Yeah.
2306300	2309300	But to be fair, I don't know the details.
2309300	2311300	But I'm pretty sure there are rules.
2311300	2314300	Like there are some things you cannot do when you just pick,
2314300	2317300	you cannot just pick a completely random MAC address.
2317300	2318300	There are some things you cannot do.
2318300	2323300	But yes, there are devices that do it on purpose to prevent tracking.
2323300	2324300	Which might be okay.
2324300	2331300	So for example, if you have an LG smartphone and every time it turns on,
2331300	2335300	it generates a different LG phone MAC address.
2335300	2336300	That might be okay.
2336300	2337300	Yeah.
2337300	2338300	For a popular phone.
2338300	2339300	Okay.
2339300	2340300	Yes.
2340300	2341300	I will know it's an LG phone.
2341300	2342300	But is it the same?
2342300	2343300	I have no idea.
2343300	2345300	I'm pretty sure they do it for every connection you have too.
2345300	2349300	And then just use the same one for that connection forever.
2349300	2352300	Do you remember which models tend to do that?
2352300	2353300	I swear I had a phone.
2353300	2356300	I think it's more popular with smartphones than with laptops.
2356300	2358300	I think it was my phone.
2358300	2359300	I don't know.
2359300	2361300	The new MacBooks they ran the way they were connected.
2361300	2362300	Which one?
